game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg
2,5,0,4,7,0,4,1,0,1,5,0,1,4,1,0.918585241382206,0.9149948585954778,21,52,3.2888888888888888,2.6444444444444444,2.4878048780487805,2.658536585365854
1,4,0,2,1,0,3,6,0,3,6,0,3,5,0,0.8965651639610304,0.9042842768733624,52,20,3.048780487804878,3.1219512195121952,2.3658536585365852,2.951219512195122
2,5,0,2,4,0,5,1,1,1,2,0,0,3,0,0.9194222514676146,0.8998445912127053,26,2,2.813953488372093,2.395348837209302,3.024390243902439,3.4878048780487805
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,0.8932264657088962,0.8952684259619136,2,5,3.4146341463414633,3.731707317073171,3.106382978723404,3.3617021276595747
4,1,1,2,3,0,6,4,0,1,2,1,4,2,0,0.9088864771546132,0.9053136285719604,6,10,3.702127659574468,2.6382978723404253,3.2222222222222223,3.2222222222222223
1,2,0,1,8,0,4,1,1,4,1,1,2,5,1,0.9335077991703631,0.8954893556802119,19,29,2.847826086956522,1.8478260869565217,2.341463414634146,3.5365853658536586
5,4,0,2,4,0,4,5,0,1,4,1,2,3,1,0.9088029681197867,0.9097771201945836,10,15,2.682926829268293,2.902439024390244,2.488888888888889,2.488888888888889
5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,0.9122286255173754,0.9265296575346241,24,22,3.0,2.5714285714285716,2.6666666666666665,2.625
3,4,0,3,1,0,3,2,0,3,4,1,1,2,0,0.9037381700296825,0.9170668992192467,30,52,3.0,2.5217391304347827,2.441860465116279,2.6511627906976742
1,0,0,1,3,1,2,5,1,3,5,0,0,4,1,0.9339378163720441,0.9229120654166454,9,6,2.607142857142857,2.0,2.6470588235294117,2.323529411764706
2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,0.9182415654588609,0.9009654022652572,2,12,3.0217391304347827,2.5217391304347827,2.2195121951219514,2.731707317073171
4,2,0,3,2,0,4,1,1,3,4,1,2,5,0,0.9188338152515514,0.9220788317741283,9,7,2.902439024390244,2.658536585365854,2.5365853658536586,2.682926829268293
6,2,1,3,0,1,3,1,0,4,2,1,4,5,0,0.9221808027454071,0.9117484725258751,17,22,3.4651162790697674,2.0697674418604652,2.5365853658536586,3.073170731707317
3,4,1,4,0,0,3,5,0,4,1,1,3,2,0,0.9110439286844714,0.9191211216761639,19,27,2.4074074074074074,2.111111111111111,2.125,2.875
1,2,0,2,4,0,4,1,0,1,7,0,2,5,0,0.9076763976246425,0.9191641362335001,53,20,1.9024390243902438,3.2439024390243905,2.617021276595745,2.6808510638297873
4,6,1,1,2,0,1,3,1,2,1,1,4,2,0,0.8951468245970492,0.9075771873652578,4,1,2.977272727272727,3.1363636363636362,2.977272727272727,3.25
2,4,0,3,2,0,2,1,0,2,1,0,1,2,0,0.9067779225939343,0.916512110745902,53,26,2.975609756097561,2.7560975609756095,2.86046511627907,2.4651162790697674
3,0,0,4,3,0,4,2,1,6,2,0,4,1,0,0.9277973293509125,0.8974910666684731,23,9,3.018181818181818,2.2,2.3902439024390243,3.2439024390243905
2,1,0,1,6,0,1,0,1,2,3,1,0,3,0,0.9021215636383579,0.8937037405747742,1,21,2.292682926829268,2.951219512195122,1.7073170731707317,3.4634146341463414
1,2,0,4,3,1,3,2,1,0,4,1,3,4,0,0.9216976186902919,0.8878970796628997,9,12,2.62,2.4,2.5609756097560976,3.1463414634146343
4,2,0,3,6,0,6,3,1,3,2,0,5,1,0,0.9148083825741585,0.9134396965739326,5,21,3.2037037037037037,2.537037037037037,2.6341463414634148,2.7804878048780486
3,2,0,5,1,0,5,3,0,3,2,1,2,3,0,0.9144483530823786,0.9048292523106939,16,5,3.5098039215686274,2.372549019607843,2.8085106382978724,2.6808510638297873
0,1,0,0,2,0,4,2,1,1,2,0,4,3,1,0.9286117011721494,0.884890244514436,24,25,2.92,2.16,2.268292682926829,3.5121951219512195
2,3,1,3,2,1,3,1,0,2,1,0,1,6,0,0.9147857380463367,0.8951566529432085,13,8,3.0454545454545454,2.522727272727273,2.8292682926829267,3.2439024390243905
