game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_perc,away_perc
3,4,1,5,3,1,2,5,1,4,3,1,1,2,1,2,1,0,3,2,0,5,1,0,2,1,0,3,2,0,0.8846153846153846,0.9259259259259259
4,0,1,1,2,1,0,2,1,4,3,1,3,4,1,1,3,0,1,4,0,1,3,0,2,0,0,2,3,0,0.9444444444444444,0.8709677419354839
6,5,1,5,4,1,4,5,1,2,3,1,3,2,1,5,4,0,2,1,0,1,3,0,3,2,0,5,2,0,0.8461538461538461,0.95
4,2,1,3,2,1,2,0,1,4,3,1,5,1,1,0,1,0,5,4,0,4,2,0,4,3,0,4,5,0,0.8181818181818182,0.9722222222222222
5,3,1,5,2,1,3,2,1,4,7,1,3,1,1,2,3,0,5,2,0,1,0,0,6,4,0,4,6,0,0.8787878787878788,0.9615384615384616
5,4,1,3,1,1,5,4,1,3,2,1,4,3,1,2,1,0,0,3,0,2,3,0,3,0,0,1,2,0,0.9655172413793104,0.90625
3,2,1,2,5,1,4,2,1,5,4,1,1,4,1,6,5,0,2,4,0,2,4,0,2,4,0,0,4,0,1.0,0.8620689655172413
1,4,1,4,3,1,1,2,1,1,2,1,4,3,1,4,5,0,2,1,0,5,2,0,1,4,0,3,4,0,0.9230769230769231,0.8846153846153846
2,5,1,3,0,1,2,3,1,2,7,1,6,1,1,3,1,0,2,3,0,2,3,0,0,4,0,5,2,0,0.8823529411764706,0.9629629629629629
5,2,1,0,2,1,3,4,1,3,2,1,5,2,1,3,0,0,6,1,0,5,2,0,3,2,0,7,2,0,0.7941176470588235,0.9375
4,0,1,2,3,1,1,3,1,3,4,1,1,0,1,7,3,0,1,4,0,5,3,0,1,2,0,1,2,0,0.96,1.0
3,2,1,3,0,1,4,3,1,5,4,1,2,3,1,1,0,0,2,0,0,3,4,0,2,1,0,1,4,0,0.967741935483871,0.875
3,5,1,1,2,1,3,1,1,3,4,1,2,3,1,2,4,0,2,3,0,10,0,0,3,2,0,3,2,0,0.8333333333333334,0.8846153846153846
1,2,1,3,2,1,4,2,1,0,3,1,3,2,1,2,3,0,4,3,0,2,3,0,1,4,0,2,5,0,0.9259259259259259,0.9310344827586207
3,5,1,4,1,1,2,1,1,5,4,1,4,5,1,4,2,0,1,4,0,2,3,0,4,2,0,1,4,0,0.9767441860465116,0.8974358974358975
