0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.6,0.3,0.0,1.1,0.0,0.8999999999999999,0.6,0.0,0.6,0.0,0.8,4.1,1.2,1.7999999999999998,1.1,1.1,3.1,0.0,0.0,0.0,0.8620689655172413,0.6,0.3,1.9,0.0,0.6,1.1,0.8,0.5,0.6,0.6,0.6,0.6,0.8999999999999999,0.6,0.6,1.7999999999999998,0.6,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.0,0.3,0.6,0.3,0.6,0.0,0.3,0.0,0.6,0.3,2.0,0.3,0.6,0.6,0.5,1.4,1.1,1.4,0.0,0.0,0.0,0.9117647058823529,0.0,0.8999999999999999,0.6,0.8999999999999999,0.3,0.3,1.7999999999999998,2.5999999999999996,0.8999999999999999,0.0,0.3,1.5,1.7,0.5,0.0,1.7,1.4,0.3,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9130434782608695,0.8999999999999999,0.0,0.3,0.0,0.0,0.6,0.6,0.3,0.3,0.6,0.6,0.8999999999999999,0.6,1.1,1.2999999999999998,0.8999999999999999,0.8,2.6999999999999997,0.0,0.0,0.0,0.875,2.0999999999999996,0.3,0.3,0.5,0.3,0.6,0.0,2.9999999999999996,0.6,0.0,1.1,0.0,0.3,0.3,0.3,2.2,0.0,0.3,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.0,0.8,0.8,0.3,1.1,0.3,2.5999999999999996,0.0,0.0,0.8,0.8999999999999999,0.8999999999999999,1.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.8999999999999999,0.0,0.0,0.3,0.8999999999999999,0.3,0.6,0.8999999999999999,0.0,0.6,0.3,1.5,1.2,0.3,0.6,0.0,0.3,0.6,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.3,0.3,0.8,0.3,0.8999999999999999,0.0,0.5,1.5999999999999999,1.7,1.9,1.5,1.2,0.8999999999999999,0.6,1.0,0.3,2.5999999999999996,0.0,0.0,0.0,0.8918918918918919,0.3,0.3,0.0,0.3,1.0,0.0,0.8,0.0,0.8,1.9,1.7,0.0,0.8,2.0,2.5999999999999996,1.1,1.1,2.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2,0.3,0.3,0.6,0.3,0.0,0.3,1.2999999999999998,1.2999999999999998,1.2,3.3,0.6,1.4,0.3,2.9,0.8999999999999999,0.3,0.0,0.0,0.0,0.9375,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.8999999999999999,0.8,1.4,1.5,0.8,0.0,2.4,1.5999999999999999,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.0,0.0,0.3,0.8999999999999999,0.0,0.0,0.3,0.3,1.2,1.2,0.0,0.0,0.0,0.8666666666666667,0.3,0.0,1.1,0.0,0.3,0.3,0.0,1.0,0.3,0.0,0.0,0.3,0.6,1.7999999999999998,0.6,0.0,0.3,0.3,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0,0.8999999999999999,0.3,1.2,0.3,1.2,0.6,0.3,1.0,0.3,0.3,0.3,0.3,0.8999999999999999,1.7,0.0,0.8999999999999999,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.0,0.6,1.5999999999999999,0.0,0.8,0.0,0.3,1.7,1.1,0.8999999999999999,0.0,3.0999999999999996,0.0,0.8,1.5999999999999999,0.8,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9393939393939394,0.0,1.2999999999999998,0.3,1.2999999999999998,0.6,0.0,0.0,0.0,0.5,0.8999999999999999,1.0,1.9,0.5,1.5999999999999999,3.2,1.6,0.0,0.3,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.8999999999999999,0.3,1.5999999999999999,1.2999999999999998,0.6,0.8999999999999999,0.5,1.2,1.1,2.0,0.0,0.0,0.8999999999999999,0.8999999999999999,0.6,0.8,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.3,0.6,0.5,0.0,0.8,0.3,0.6,1.4,1.2,1.7999999999999998,0.3,1.7999999999999998,2.2,0.8999999999999999,0.0,0.0,0.0,0.8823529411764706,0.3,0.3,0.8999999999999999,0.0,0.3,0.6,1.2,0.3,0.0,0.3,0.6,1.4,2.0999999999999996,0.6,0.5,1.2,0.5,1.2999999999999998,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6,0.3,0.6,0.8999999999999999,0.3,0.0,0.8999999999999999,2.6,2.0,3.3999999999999995,0.6,0.3,0.3,0.5,1.5999999999999999,1.6,1.5999999999999999,2.0,0.0,0.0,0.0,0.9615384615384616,1.0,0.0,0.6,2.0,0.6,0.8999999999999999,0.3,0.0,0.0,0.6,1.5,0.6,0.8999999999999999,0.3,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.6,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88,0.6,2.4,0.8999999999999999,1.5999999999999999,0.8,0.3,1.1,0.0,0.5,0.3,0.8,0.3,2.0999999999999996,1.2,1.1,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.8,0.3,0.6,0.3,0.8,0.6,0.8,0.6,0.3,0.6,0.3,0.3,0.3,0.0,0.6,1.5,0.8999999999999999,0.3,1.9,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,1.4,1.2999999999999998,0.0,0.8,0.6,0.8999999999999999,1.7999999999999998,0.0,1.2,3.0,0.8999999999999999,1.6,0.6,2.4,4.4,3.3,0.0,0.0,0.0,0.9310344827586207,0.0,0.5,0.0,0.6,1.5,1.0,0.3,1.2,1.2,0.6,0.8,0.3,0.0,0.6,3.2,1.3,2.5999999999999996,1.3,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.6,0.5,2.8,4.5,0.3,0.6,0.3,2.5999999999999996,1.5999999999999999,0.5,0.5,1.1,1.5,1.2999999999999998,0.5,2.1,1.5,0.0,0.0,0.0,0.896551724137931,0.0,0.3,0.3,0.6,0.3,0.8999999999999999,1.7999999999999998,0.6,0.3,0.3,0.8999999999999999,0.0,1.2,2.1,0.3,0.0,0.3,0.3,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,1.1,0.8999999999999999,0.3,0.0,1.2,0.6,0.3,2.5,0.3,2.0,1.4,0.0,1.2999999999999998,0.8999999999999999,1.5,0.6,0.6,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.3,0.6,1.2,1.2999999999999998,0.3,0.6,0.6,1.2,0.6,1.5,0.5,0.3,0.0,0.8999999999999999,0.8,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9666666666666667,0.8,1.2999999999999998,2.5999999999999996,1.7999999999999998,0.6,1.9,0.5,0.0,3.0,0.8999999999999999,1.1,0.8,1.7,1.7,1.1,0.6,0.0,1.4,0.0,0.0,0.0,0.8709677419354839,0.0,1.2999999999999998,0.3,0.3,0.3,1.5999999999999999,0.6,0.0,1.4,1.4,1.1,0.0,1.5,0.6,1.0,1.3,0.3,0.6,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.3,0.0,0.0,1.1,0.0,0.0,1.7,0.3,1.5999999999999999,0.8,0.0,0.3,1.0,0.6,0.8,0.0,0.0,0.0,0.7777777777777778,0.3,0.0,0.6,0.0,0.0,0.8999999999999999,1.5,0.6,0.0,0.0,0.3,0.6,0.8999999999999999,1.3,1.9,1.1,0.8999999999999999,3.3,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96875,1.1,1.0,0.5,1.1,0.6,1.4,1.9,1.2999999999999998,1.7,0.6,2.3,0.8999999999999999,1.2,0.5,0.5,0.0,1.3,0.8999999999999999,0.0,0.0,0.0,0.8529411764705882,1.2999999999999998,0.3,0.6,0.3,1.4,0.3,0.6,0.0,0.6,1.1,0.6,0.3,2.0,1.9,0.3,0.0,0.3,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9310344827586207,0.3,0.6,0.3,0.6,1.2999999999999998,1.1,0.0,0.3,0.8,0.6,0.3,0.0,0.3,2.2,2.4,0.6,0.8,0.8,0.0,0.0,0.0,0.896551724137931,0.3,0.3,1.2999999999999998,1.2,1.1,0.6,0.0,0.0,0.3,1.7999999999999998,0.6,0.6,0.0,0.0,1.3,0.3,0.8,1.5999999999999999,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8518518518518519,0.3,0.0,0.6,0.3,0.3,1.1,1.1,0.6,0.6,0.0,0.6,1.0,1.4,1.7999999999999998,1.7999999999999998,0.6,1.9,0.5,0.0,0.0,0.0,0.875,0.0,0.3,1.2999999999999998,0.6,0.0,0.6,0.3,0.6,1.9,0.8,1.2999999999999998,0.3,0.8999999999999999,0.8999999999999999,1.4,0.6,0.3,1.9,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8125,0.0,0.3,0.0,1.2,0.8999999999999999,0.3,0.3,2.7,0.3,0.0,0.8999999999999999,0.3,2.3,0.6,0.0,0.8,1.0,1.1,0.0,0.0,0.0,0.8529411764705882,0.0,0.5,0.6,0.6,0.5,0.8999999999999999,0.0,0.0,0.6,0.8999999999999999,0.6,0.0,0.3,0.0,1.7999999999999998,0.0,2.2,0.8999999999999999,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9459459459459459,0.3,0.0,0.0,0.6,0.3,2.0999999999999996,0.3,0.3,0.0,0.0,1.2,0.3,0.6,2.2,0.8999999999999999,0.6,1.1,1.9,0.0,0.0,0.0,1.0,0.3,0.3,0.0,0.5,0.8999999999999999,0.5,0.3,1.0,1.3,0.3,0.3,3.0,1.4,2.0,0.8999999999999999,0.3,1.0,1.6,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.3,0.8,0.0,0.8999999999999999,1.2,0.3,0.6,0.0,2.3,0.6,1.7,2.1,1.9,0.3,0.8999999999999999,0.3,0.0,0.0,0.0,0.84375,0.0,0.8,0.0,1.2999999999999998,0.0,0.6,0.6,1.0,0.8,1.7,0.0,1.4,1.2,0.0,2.0999999999999996,0.0,1.7,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.3,0.0,0.3,0.8,0.3,1.1,1.5,0.8999999999999999,1.5999999999999999,0.3,0.6,0.6,2.5999999999999996,1.2,1.2,1.9,3.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,1.2999999999999998,1.2,0.5,0.3,0.6,0.6,0.3,0.8999999999999999,0.3,2.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96875,1.0,0.5,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.3,1.2999999999999998,1.2,0.8,0.8999999999999999,0.8,0.3,1.0,0.5,0.0,0.0,0.0,0.8529411764705882,0.3,0.0,0.0,0.3,0.8,0.6,0.8,1.2999999999999998,0.0,0.5,0.6,0.3,0.6,0.3,0.6,1.0,0.0,0.5,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8666666666666667,0.6,1.2999999999999998,0.0,0.0,0.0,0.8999999999999999,0.0,0.5,0.8,1.5999999999999999,1.1,0.5,0.6,0.0,2.2,0.6,1.7,0.8,0.0,0.0,0.0,1.0,1.4,0.5,1.2,1.2999999999999998,0.0,0.3,1.4,2.0999999999999996,2.5,1.5999999999999999,0.3,1.0,0.5,0.5,0.3,0.3,0.6,0.6,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8260869565217391,0.3,0.0,0.6,0.0,0.3,0.3,0.3,1.1,0.8999999999999999,1.2,0.0,1.1,1.7,1.5,0.3,1.2,3.8,1.2,0.0,0.0,0.0,0.9487179487179487,0.3,0.5,1.0,0.8999999999999999,0.8,0.6,0.3,0.6,0.0,0.3,1.1,1.2,0.6,1.1,0.3,0.3,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,0.0,0.0,0.3,0.3,1.7999999999999998,1.1,0.0,0.8999999999999999,0.0,0.3,0.3,1.0,0.8999999999999999,1.4,0.3,0.8,0.3,0.0,0.0,0.0,0.0,0.9354838709677419,0.8,1.0,1.0,1.9,1.5999999999999999,0.3,1.5,0.8,1.1,0.0,0.6,1.5,0.0,2.4,1.1,0.3,0.5,1.4,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8387096774193549,1.5,1.0,0.0,0.3,0.3,0.8,0.6,0.3,1.4,2.8,1.0,0.0,0.6,1.4,1.4,0.6,0.3,0.6,0.0,0.0,0.0,0.9117647058823529,0.0,0.3,0.8,0.6,0.0,0.0,0.5,0.0,1.9,0.0,0.0,0.8999999999999999,0.0,0.0,0.6,0.6,1.5,0.6,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.6,0.6,0.0,0.0,1.5,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.6,0.6,0.8999999999999999,0.6,0.0,0.0,0.0,0.9565217391304348,0.6,0.0,0.3,0.3,0.6,0.6,0.8999999999999999,0.3,0.8999999999999999,0.6,0.3,0.3,0.0,0.6,0.0,0.6,0.0,0.8999999999999999,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8235294117647058,2.5,0.8999999999999999,0.8,0.3,1.6,0.0,0.3,1.7999999999999998,0.0,0.3,0.8999999999999999,0.8,1.2,0.6,0.6,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.868421052631579,0.8,1.5999999999999999,0.5,1.5999999999999999,0.6,1.2999999999999998,0.5,1.0,2.5,2.3,0.6,0.0,1.0,0.3,0.8999999999999999,2.0999999999999996,0.8,1.6,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.3,0.3,0.0,0.3,1.1,0.3,0.6,2.2,0.6,0.0,2.7,0.6,2.1,2.0999999999999996,0.3,0.0,2.0999999999999996,0.6,0.0,0.0,0.0,0.9393939393939394,0.6,0.0,0.0,0.0,0.6,0.3,1.2,0.3,0.3,0.3,0.8999999999999999,1.7999999999999998,0.6,0.6,2.5,1.1,1.7,0.6,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9705882352941176,0.3,0.6,0.3,0.6,0.6,0.3,1.2,0.3,1.2,0.0,0.0,0.0,1.2,0.6,0.0,1.2,0.0,1.7999999999999998,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,1.7999999999999998,0.0,1.2,0.3,0.6,0.3,0.8,0.8999999999999999,2.4,0.8999999999999999,0.3,0.3,2.2,2.8,0.6,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.3,0.5,0.0,0.3,0.6,0.6,0.0,1.1,1.5999999999999999,1.4,0.6,0.3,0.8999999999999999,0.3,0.8,1.5999999999999999,0.0,0.0,0.0,0.92,1.0,0.5,0.0,0.6,0.6,0.6,0.3,1.2,1.5999999999999999,0.0,0.5,0.8999999999999999,0.8,1.5999999999999999,0.8,0.0,0.6,1.6,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.3,0.0,0.6,0.3,0.8999999999999999,0.8999999999999999,0.3,2.9,1.7999999999999998,0.5,1.9,1.5999999999999999,0.8999999999999999,0.0,0.8,0.0,1.3,0.3,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.3,0.0,1.2,0.0,1.5,0.3,0.0,1.2,0.3,0.8999999999999999,0.0,0.3,0.8999999999999999,0.3,0.3,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.918918918918919,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.6,0.8999999999999999,0.6,0.3,0.3,0.0,0.0,0.0,0.9032258064516129,0.0,0.8,0.6,0.8,0.8999999999999999,0.8,1.2999999999999998,1.2999999999999998,1.7,1.5999999999999999,1.7999999999999998,0.3,1.5,2.5999999999999996,0.3,0.5,0.0,0.3,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0.8,0.0,2.8,1.3,3.5999999999999996,0.0,0.0,0.0,0.9166666666666666,1.3,0.6,0.3,1.2999999999999998,0.5,0.6,0.5,0.0,3.0999999999999996,1.0,0.3,1.6,0.3,0.8999999999999999,0.0,0.0,0.6,0.0,0.0,0.0,0.0
