game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg
1,4,1,2,1,1,3,0,0,1,3,1,2,3,0,0.906104742590348,0.916512110745902,22,26,2.658536585365854,2.7804878048780486,2.86046511627907,2.4651162790697674
2,3,0,3,4,1,2,1,1,0,3,0,2,1,0,0.9151413168062876,0.9177414663690299,30,15,2.7954545454545454,2.409090909090909,2.9361702127659575,2.404255319148936
0,1,1,6,3,1,7,4,1,1,4,1,6,1,1,0.9248649447850572,0.915196520983573,4,2,2.5,2.4318181818181817,2.5319148936170213,2.8085106382978724
7,3,0,6,3,0,0,1,0,6,3,1,2,4,0,0.9034911437261264,0.9025021519645315,6,25,2.707317073170732,3.1463414634146343,3.127659574468085,3.0638297872340425
6,2,1,6,5,0,2,6,1,2,4,0,5,4,0,0.9192448990071995,0.9126440104067317,14,17,2.96,2.42,2.409090909090909,2.9545454545454546
1,4,0,2,3,0,2,5,0,0,3,1,3,1,0,0.9067779225939343,0.9196060864357388,53,19,2.975609756097561,2.7560975609756095,2.9215686274509802,2.607843137254902
4,3,0,3,1,0,1,5,0,2,3,1,0,3,0,0.8981080813867579,0.9113232447716941,12,29,2.6097560975609757,2.7804878048780486,2.4146341463414633,3.024390243902439
2,3,1,1,3,0,3,6,0,2,3,0,3,2,1,0.9148083825741585,0.9021299105270519,5,16,3.2037037037037037,2.537037037037037,2.7555555555555555,2.977777777777778
2,4,0,3,2,0,2,3,0,1,3,1,1,2,1,0.910303926790141,0.9224099924262099,8,13,2.5609756097560976,2.5121951219512195,2.7045454545454546,2.4318181818181817
2,4,1,2,5,0,3,4,0,2,1,1,3,2,0,0.9107806248996554,0.9177414663690299,21,15,2.6341463414634148,3.073170731707317,2.9361702127659575,2.404255319148936
0,3,1,1,4,1,3,1,1,3,4,1,7,2,0,0.8945393405355543,0.916512110745902,20,26,3.1463414634146343,3.048780487804878,2.86046511627907,2.4651162790697674
6,4,0,2,3,1,4,3,0,1,3,1,3,4,0,0.9151413168062876,0.9056603091302774,30,9,2.7954545454545454,2.409090909090909,2.8536585365853657,3.3658536585365852
5,2,0,3,4,1,1,6,1,2,3,1,3,2,0,0.906104742590348,0.9202419891891026,22,28,2.658536585365854,2.7804878048780486,3.056603773584906,2.4150943396226414
1,2,1,2,3,1,3,2,0,2,0,1,2,3,0,0.9182415654588609,0.9187198551706949,2,1,3.0217391304347827,2.5217391304347827,2.2439024390243905,2.6097560975609757
