game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
1,2,1,7,4,0,4,6,0,2,3,0,1,2,1,0.8907245641713366,0.8995217519137845,9,25,3.1,4.0,3.7,2.8,3,7
0,1,0,3,2,0,8,1,0,2,4,0,7,2,1,0.9120808227094348,0.9017103035634496,8,17,2.8,3.1,2.9,3.9,4,2
4,5,0,1,3,0,3,4,1,1,0,0,6,3,1,0.9061628653803788,0.8995217519137845,1,25,3.1,2.8,3.5,3.0,5,6
3,2,0,3,2,0,5,2,1,3,2,0,4,2,0,0.8951468245970492,0.9090690288874541,4,13,3.1,4.1,2.6,2.8,4,5
2,4,0,4,0,1,5,0,0,3,1,1,4,3,0,0.9121303255927148,0.9118225012400786,5,23,2.9,3.6,3.6,3.3,4,6
5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,0.914053086416478,0.8992807343917413,18,30,2.8,2.9,2.5,3.3,6,3
4,2,0,4,3,1,6,2,0,5,1,0,6,3,0,0.9047999763088622,0.8933434278687848,14,12,2.6,3.0,3.2,2.9,5,5
6,2,0,1,6,0,1,3,1,1,3,1,1,5,0,0.9111775270025256,0.8971128213174921,3,21,2.0,3.8,3.2,2.9,2,5
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9159285578373298,0.9128444565350728,15,3,4.0,3.3,2.0,3.3,6,3
3,1,0,4,1,1,4,3,1,4,3,0,0,4,0,0.9267407162596396,0.9012681171365164,30,53,2.1,3.4,2.1,2.3,2,4
3,6,1,1,2,1,2,3,0,4,3,0,3,5,1,0.9187898018179734,0.9081482524185458,52,22,2.1,2.5,2.2,3.5,4,3
5,4,1,2,1,0,2,4,0,0,0,1,0,0,1,0.9176826791418838,0.8968041852337367,54,7,1.9,3.5,3.0,3.7,2,4
3,0,1,1,3,0,1,4,0,0,3,1,1,4,0,0.9120808227094348,0.9128367279122748,8,19,3.1,3.2,2.6,4.0,4,2
5,4,1,2,5,0,4,6,0,0,9,0,1,3,1,0.8903230619758272,0.9149056804872464,20,6,3.1,3.0,3.5,3.0,5,5
3,2,1,0,3,0,2,3,0,4,2,1,1,0,1,0.9244224361260286,0.8998445912127053,24,2,2.1,3.0,3.3,3.0,4,6
3,2,1,4,3,0,5,6,1,1,0,1,2,3,0,0.921073903621872,0.8952684259619136,10,5,4.4,3.4,2.8,3.7,8,3
2,1,0,1,6,0,1,0,1,2,3,1,0,3,0,0.9061628653803788,0.8971128213174921,1,21,3.2,2.7,3.0,2.7,5,5
1,0,1,4,3,0,4,3,0,2,1,1,2,9,0,0.9220901684856184,0.906433261558742,29,4,3.0,4.0,3.2,4.5,4,4
6,2,1,6,5,0,2,6,1,2,4,0,5,4,0,0.9047999763088622,0.9017103035634496,14,17,2.8,2.8,2.6,4.3,6,1
2,5,0,2,4,0,5,1,1,1,2,0,0,3,0,0.9194222514676146,0.8998445912127053,26,2,1.5,2.3,3.0,3.1,2,5
