game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg
0,2,0,0,2,0,4,3,0,1,4,1,2,3,1,2.759493670886076,2.4556962025316458,2.693877551020408,2.5
3,4,0,5,4,1,4,3,1,2,1,0,1,0,1,2.5698924731182795,2.5268817204301075,3.0344827586206895,2.5402298850574714
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,2.4022988505747125,2.9655172413793105,3.139784946236559,2.5913978494623655
3,2,0,2,7,0,7,6,0,3,5,1,4,5,0,3.1358024691358026,2.802469135802469,3.2323232323232323,2.7373737373737375
4,1,0,1,2,0,1,4,0,2,1,1,3,0,0,2.5308641975308643,2.4074074074074074,2.839080459770115,2.7241379310344827
2,3,1,5,2,0,1,0,0,3,2,1,5,0,0,2.521276595744681,3.0106382978723403,1.9012345679012346,3.037037037037037
2,3,1,2,3,1,2,5,0,2,3,1,2,4,1,3.2839506172839505,2.4074074074074074,2.8068181818181817,2.852272727272727
3,4,0,3,0,1,3,0,1,2,1,0,4,2,0,2.349056603773585,2.650943396226415,2.7777777777777777,2.9135802469135803
0,1,1,3,1,0,5,2,0,5,3,1,4,0,0,2.161290322580645,3.086021505376344,2.8641975308641974,3.234567901234568
3,1,1,3,2,0,1,0,1,3,5,0,3,2,1,2.8860759493670884,2.5949367088607596,2.617283950617284,2.925925925925926
1,0,1,2,0,1,2,4,0,2,1,1,3,4,0,2.8488372093023258,2.895348837209302,3.139784946236559,2.5913978494623655
3,0,1,5,6,0,1,0,0,4,3,1,5,4,0,2.6470588235294117,2.9058823529411764,2.8641975308641974,2.9135802469135803
3,2,0,2,3,1,0,5,0,1,4,1,7,1,0,3.037037037037037,1.9012345679012346,2.627906976744186,2.7790697674418605
0,4,1,5,2,1,0,4,0,0,1,1,0,3,0,2.5698924731182795,2.5268817204301075,2.895348837209302,2.8488372093023258
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,3.278481012658228,2.4430379746835444,2.4556962025316458,2.759493670886076
3,6,0,2,3,0,3,4,0,3,2,1,3,4,1,2.4022988505747125,2.9655172413793105,3.022727272727273,2.715909090909091
3,5,0,3,2,0,0,4,0,2,1,1,3,2,0,2.5402298850574714,3.0344827586206895,2.740740740740741,3.2222222222222223
0,3,0,3,1,0,0,2,0,3,4,0,2,1,1,2.8271604938271606,2.5185185185185186,2.7641509433962264,2.2452830188679247
3,2,0,0,4,0,4,5,0,1,4,1,5,4,1,2.5,2.693877551020408,2.5949367088607596,2.8860759493670884
5,2,0,4,0,0,5,6,0,3,6,0,4,3,1,2.7373737373737375,3.2323232323232323,2.7777777777777777,2.9135802469135803
5,1,1,0,3,1,3,1,0,5,6,1,2,3,0,2.759493670886076,2.4556962025316458,2.617283950617284,2.925925925925926
3,2,1,4,5,0,0,3,1,2,6,1,2,3,0,2.715909090909091,3.022727272727273,3.139784946236559,2.5913978494623655
2,1,0,2,1,0,2,1,0,0,2,1,1,4,0,2.349056603773585,2.650943396226415,2.9655172413793105,2.4022988505747125
1,3,0,5,4,0,2,1,1,4,3,0,1,3,0,2.8488372093023258,2.895348837209302,2.7641509433962264,2.2452830188679247
5,1,0,4,1,0,2,4,0,5,1,1,3,2,0,2.7241379310344827,2.839080459770115,2.5185185185185186,2.8271604938271606
3,1,0,4,2,0,2,3,0,5,7,1,3,5,0,3.234567901234568,2.8641975308641974,2.627906976744186,2.7790697674418605
3,1,0,1,2,0,4,3,0,3,1,1,7,2,0,2.9135802469135803,2.8641975308641974,2.5949367088607596,2.8860759493670884
3,5,0,6,4,0,0,3,0,5,1,0,1,3,0,2.9135802469135803,2.7777777777777777,2.617283950617284,2.925925925925926
0,2,1,4,0,1,3,2,0,8,0,1,7,3,0,2.161290322580645,3.086021505376344,2.4074074074074074,3.2839506172839505
4,2,0,3,4,0,1,2,0,2,4,1,4,0,0,2.5698924731182795,2.5268817204301075,3.0106382978723403,2.521276595744681
2,4,0,3,6,0,1,4,0,4,1,1,0,2,0,2.852272727272727,2.8068181818181817,2.4430379746835444,3.278481012658228
0,6,0,0,1,0,2,3,1,2,4,0,4,3,1,2.715909090909091,3.022727272727273,2.4556962025316458,2.759493670886076
2,5,0,2,0,0,3,2,0,1,5,0,2,1,1,2.5,2.693877551020408,3.2323232323232323,2.7373737373737375
2,5,0,2,3,0,3,8,0,3,4,1,2,3,0,2.5308641975308643,2.4074074074074074,2.9655172413793105,2.4022988505747125
2,5,0,0,3,0,2,3,0,4,2,1,1,0,1,2.5913978494623655,3.139784946236559,2.740740740740741,3.2222222222222223
2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,3.037037037037037,1.9012345679012346,2.693877551020408,2.5
1,0,0,2,3,0,2,3,0,2,1,1,2,3,0,2.349056603773585,2.650943396226415,2.627906976744186,2.7790697674418605
3,2,0,3,2,0,5,2,1,3,2,0,4,2,0,2.852272727272727,2.8068181818181817,2.4074074074074074,3.2839506172839505
1,5,0,4,2,0,6,3,0,3,2,0,3,4,1,2.715909090909091,3.022727272727273,2.802469135802469,3.1358024691358026
2,0,0,3,1,0,4,3,0,3,2,1,3,2,0,2.4022988505747125,2.9655172413793105,2.4074074074074074,2.5308641975308643
6,3,0,7,4,0,5,4,0,5,4,1,2,4,0,2.6470588235294117,2.9058823529411764,2.5949367088607596,2.8860759493670884
2,3,0,4,7,0,2,3,0,3,2,0,6,3,1,2.161290322580645,3.086021505376344,2.4430379746835444,3.278481012658228
1,5,0,3,2,0,4,6,0,3,1,0,4,3,1,3.234567901234568,2.8641975308641974,2.5268817204301075,2.5698924731182795
0,4,0,4,8,0,1,4,1,5,8,0,2,1,1,2.9135802469135803,2.7777777777777777,3.0106382978723403,2.521276595744681
4,5,1,2,3,1,3,4,1,1,6,0,2,4,0,2.5402298850574714,3.0344827586206895,2.4556962025316458,2.759493670886076
2,5,0,2,4,0,5,1,1,1,2,0,0,3,0,2.2452830188679247,2.7641509433962264,2.740740740740741,3.2222222222222223
6,3,1,4,1,0,3,2,0,1,2,0,5,3,0,2.8488372093023258,2.895348837209302,2.617283950617284,2.925925925925926
4,3,0,3,1,0,1,5,0,2,3,1,0,3,0,2.8271604938271606,2.5185185185185186,2.839080459770115,2.7241379310344827
6,3,0,0,6,0,3,4,0,3,2,1,3,0,0,3.2839506172839505,2.4074074074074074,2.5949367088607596,2.8860759493670884
6,2,0,5,0,0,2,7,0,4,2,0,4,3,1,3.037037037037037,1.9012345679012346,2.4430379746835444,3.278481012658228
1,4,0,2,6,0,2,4,0,5,2,1,3,4,0,2.7373737373737375,3.2323232323232323,2.8641975308641974,2.9135802469135803
1,3,0,3,2,0,3,1,1,4,1,0,1,2,1,2.7790697674418605,2.627906976744186,2.4074074074074074,2.5308641975308643
3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,2.2452830188679247,2.7641509433962264,2.4556962025316458,2.759493670886076
2,4,1,1,3,1,3,2,0,1,5,0,3,2,1,3.234567901234568,2.8641975308641974,2.802469135802469,3.1358024691358026
2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,2.4022988505747125,2.9655172413793105,2.617283950617284,2.925925925925926
3,4,1,1,2,1,0,7,0,4,2,0,4,3,0,3.1358024691358026,2.802469135802469,2.650943396226415,2.349056603773585
2,6,0,1,3,0,2,3,0,6,2,0,4,2,1,2.7790697674418605,2.627906976744186,2.9058823529411764,2.6470588235294117
6,2,1,3,2,0,2,5,1,0,1,1,2,3,0,3.037037037037037,1.9012345679012346,3.0106382978723403,2.521276595744681
2,1,1,3,2,0,0,5,0,1,2,0,2,5,0,2.9135802469135803,2.8641975308641974,2.5185185185185186,2.8271604938271606
4,3,0,6,4,0,6,4,0,4,1,1,0,2,1,3.234567901234568,2.8641975308641974,2.7777777777777777,2.9135802469135803
5,7,0,3,1,0,8,2,1,0,2,0,2,3,0,2.349056603773585,2.650943396226415,2.4430379746835444,3.278481012658228
2,1,0,4,3,0,2,5,0,2,3,0,4,2,1,2.852272727272727,2.8068181818181817,3.022727272727273,2.715909090909091
1,2,0,1,7,0,1,7,0,5,4,1,8,1,0,2.5,2.693877551020408,2.5268817204301075,2.5698924731182795
0,3,0,2,5,0,5,4,1,4,3,1,3,2,0,2.8488372093023258,2.895348837209302,3.0344827586206895,2.5402298850574714
2,4,0,2,3,0,2,3,1,4,3,0,5,1,0,2.7241379310344827,2.839080459770115,2.9058823529411764,2.6470588235294117
3,5,0,1,2,0,2,5,0,0,1,0,5,4,0,2.7373737373737375,3.2323232323232323,3.0344827586206895,2.5402298850574714
4,5,0,4,2,0,4,3,1,0,3,1,5,4,0,2.5913978494623655,3.139784946236559,2.4556962025316458,2.759493670886076
2,1,0,4,2,0,2,3,0,6,5,1,6,7,0,2.8271604938271606,2.5185185185185186,2.5949367088607596,2.8860759493670884
4,1,1,6,1,0,4,1,0,3,0,1,5,1,0,2.161290322580645,3.086021505376344,2.4074074074074074,2.5308641975308643
4,3,0,4,2,1,6,2,0,2,1,1,4,1,0,2.759493670886076,2.4556962025316458,2.8641975308641974,3.234567901234568
4,3,0,2,1,0,5,4,0,2,4,0,1,2,1,2.5308641975308643,2.4074074074074074,2.5268817204301075,2.5698924731182795
2,0,0,6,5,0,5,3,0,3,2,1,4,2,0,3.2839506172839505,2.4074074074074074,3.0344827586206895,2.5402298850574714
0,2,0,4,3,1,1,3,1,1,4,1,4,3,0,2.349056603773585,2.650943396226415,3.0106382978723403,2.521276595744681
1,0,0,2,3,0,4,2,1,3,0,0,3,4,0,2.4022988505747125,2.9655172413793105,1.9012345679012346,3.037037037037037
0,4,1,3,2,0,2,6,1,3,1,1,3,6,1,2.925925925925926,2.617283950617284,2.4430379746835444,3.278481012658228
3,0,1,0,4,0,7,3,1,5,1,0,3,1,0,2.5,2.693877551020408,2.7777777777777777,2.9135802469135803
6,3,0,4,0,0,0,3,0,4,3,1,4,2,0,2.9135802469135803,2.8641975308641974,2.839080459770115,2.7241379310344827
4,5,0,2,4,0,0,2,1,4,5,0,3,4,0,2.7373737373737375,3.2323232323232323,2.9058823529411764,2.6470588235294117
1,2,0,4,1,0,3,4,0,5,2,1,4,3,0,3.2222222222222223,2.740740740740741,3.022727272727273,2.715909090909091
2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,2.5913978494623655,3.139784946236559,2.7641509433962264,2.2452830188679247
0,8,0,4,1,0,1,4,0,2,1,0,1,5,0,3.1358024691358026,2.802469135802469,3.086021505376344,2.161290322580645
4,2,0,4,3,0,3,5,1,2,5,1,4,1,0,3.278481012658228,2.4430379746835444,2.8641975308641974,3.234567901234568
3,2,0,5,4,0,4,5,0,1,3,0,2,3,1,2.5698924731182795,2.5268817204301075,1.9012345679012346,3.037037037037037
3,5,0,1,3,1,2,1,1,3,4,1,2,4,0,2.8271604938271606,2.5185185185185186,2.7777777777777777,2.9135802469135803
4,3,0,2,5,0,2,5,0,6,5,1,2,7,0,2.6470588235294117,2.9058823529411764,3.0344827586206895,2.5402298850574714
1,2,0,4,3,1,3,1,0,3,2,1,3,4,1,2.5,2.693877551020408,3.086021505376344,2.161290322580645
6,2,0,1,6,0,1,3,1,1,3,1,1,5,0,2.349056603773585,2.650943396226415,3.022727272727273,2.715909090909091
3,1,1,4,5,1,1,2,0,3,4,1,3,1,1,2.2452830188679247,2.7641509433962264,2.895348837209302,2.8488372093023258
2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,2.4022988505747125,2.9655172413793105,2.617283950617284,2.925925925925926
1,4,0,1,2,1,1,2,0,3,2,0,2,3,0,2.7790697674418605,2.627906976744186,3.2323232323232323,2.7373737373737375
4,0,0,2,5,0,4,0,1,1,0,0,4,1,0,2.8488372093023258,2.895348837209302,2.5268817204301075,2.5698924731182795
3,2,0,2,3,0,0,3,1,2,1,0,4,0,0,2.161290322580645,3.086021505376344,2.5185185185185186,2.8271604938271606
3,2,1,4,3,0,5,6,1,1,0,1,2,3,0,3.1358024691358026,2.802469135802469,3.0106382978723403,2.521276595744681
4,1,0,1,5,0,4,2,1,2,0,0,4,1,0,3.2839506172839505,2.4074074074074074,2.740740740740741,3.2222222222222223
4,2,1,1,2,1,4,1,1,3,2,0,2,5,0,2.2452830188679247,2.7641509433962264,3.139784946236559,2.5913978494623655
0,1,0,3,6,0,3,4,0,1,2,0,9,2,1,2.852272727272727,2.8068181818181817,2.839080459770115,2.7241379310344827
3,0,0,5,1,1,0,5,1,7,2,1,4,1,0,2.9135802469135803,2.8641975308641974,2.4074074074074074,2.5308641975308643
4,1,1,1,2,0,1,5,0,4,3,1,1,5,0,2.6470588235294117,2.9058823529411764,2.740740740740741,3.2222222222222223
4,5,0,4,2,0,3,5,0,3,1,1,0,5,0,2.925925925925926,2.617283950617284,2.7777777777777777,2.9135802469135803
2,1,0,1,3,1,5,2,1,3,2,0,3,4,0,2.8860759493670884,2.5949367088607596,2.8641975308641974,3.234567901234568
3,4,0,4,1,0,2,1,0,1,4,1,2,3,0,2.4022988505747125,2.9655172413793105,2.8641975308641974,2.9135802469135803
2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,2.521276595744681,3.0106382978723403,2.650943396226415,2.349056603773585
1,4,0,5,1,1,2,5,0,2,3,0,3,1,0,2.5,2.693877551020408,2.8068181818181817,2.852272727272727
3,4,0,3,1,0,3,2,0,3,4,1,1,2,0,2.5698924731182795,2.5268817204301075,2.7777777777777777,2.9135802469135803
3,0,0,6,3,1,3,2,0,2,3,1,0,6,0,2.7241379310344827,2.839080459770115,3.0344827586206895,2.5402298850574714
3,2,1,2,3,0,1,2,1,6,2,1,3,1,1,3.037037037037037,1.9012345679012346,2.802469135802469,3.1358024691358026
2,5,0,3,4,0,1,5,0,5,2,0,3,2,1,2.8271604938271606,2.5185185185185186,3.0344827586206895,2.5402298850574714
2,1,0,1,6,0,1,0,1,2,3,1,0,3,0,2.5308641975308643,2.4074074074074074,3.022727272727273,2.715909090909091
0,5,0,3,7,0,4,2,1,2,7,0,1,3,0,2.7790697674418605,2.627906976744186,2.693877551020408,2.5
2,4,1,1,2,0,5,3,1,1,3,1,3,4,0,2.7373737373737375,3.2323232323232323,2.895348837209302,2.8488372093023258
1,2,0,3,1,0,3,2,0,2,0,0,5,3,1,2.5913978494623655,3.139784946236559,2.4074074074074074,3.2839506172839505
4,2,0,2,3,1,4,3,1,3,4,1,3,4,0,2.349056603773585,2.650943396226415,2.9058823529411764,2.6470588235294117
2,1,0,5,2,0,1,4,0,5,4,1,0,3,0,3.1358024691358026,2.802469135802469,2.617283950617284,2.925925925925926
1,4,0,1,5,0,3,0,0,6,3,1,1,0,0,3.037037037037037,1.9012345679012346,3.0344827586206895,2.5402298850574714
3,1,0,1,6,0,1,3,0,3,2,1,2,1,1,2.2452830188679247,2.7641509433962264,2.4074074074074074,3.2839506172839505
3,0,0,2,5,1,2,3,0,5,6,0,4,1,1,2.7241379310344827,2.839080459770115,2.627906976744186,2.7790697674418605
1,4,0,2,1,1,5,1,1,3,4,0,5,1,1,3.2222222222222223,2.740740740740741,2.9058823529411764,2.6470588235294117
4,3,0,4,2,1,1,2,1,2,3,0,1,5,0,2.9135802469135803,2.7777777777777777,2.4074074074074074,2.5308641975308643
4,5,0,2,3,0,1,0,1,5,2,1,1,3,0,2.8860759493670884,2.5949367088607596,3.139784946236559,2.5913978494623655
1,2,1,4,2,0,7,2,0,2,4,0,5,1,0,2.161290322580645,3.086021505376344,2.9655172413793105,2.4022988505747125
3,0,0,0,3,0,5,2,0,2,1,1,4,1,0,2.8488372093023258,2.895348837209302,2.5185185185185186,2.8271604938271606
2,1,1,1,3,0,3,4,1,3,0,0,3,2,0,2.5,2.693877551020408,3.0106382978723403,2.521276595744681
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,3.278481012658228,2.4430379746835444,2.4556962025316458,2.759493670886076
2,3,1,7,0,1,1,4,0,5,2,0,3,0,0,2.349056603773585,2.650943396226415,2.8068181818181817,2.852272727272727
4,3,0,0,3,0,5,4,0,6,1,0,5,1,1,2.852272727272727,2.8068181818181817,2.5268817204301075,2.5698924731182795
0,3,0,2,5,0,3,4,0,2,1,1,3,2,0,2.715909090909091,3.022727272727273,2.8641975308641974,2.9135802469135803
5,7,0,2,5,0,1,3,0,2,1,0,4,3,1,3.234567901234568,2.8641975308641974,2.617283950617284,2.925925925925926
3,4,0,3,0,0,1,6,0,4,3,1,1,2,0,2.2452830188679247,2.7641509433962264,2.5185185185185186,2.8271604938271606
2,1,0,4,2,0,2,6,0,3,5,1,2,3,0,2.5402298850574714,3.0344827586206895,2.4074074074074074,3.2839506172839505
1,5,0,5,3,0,2,3,0,2,1,0,1,7,0,2.9135802469135803,2.7777777777777777,2.627906976744186,2.7790697674418605
2,3,0,1,3,0,1,4,0,0,3,1,1,4,0,2.5,2.693877551020408,2.9655172413793105,2.4022988505747125
1,4,0,3,1,1,2,4,0,7,2,1,3,1,1,2.8860759493670884,2.5949367088607596,3.2323232323232323,2.7373737373737375
5,2,0,5,4,1,2,4,1,3,4,0,3,0,0,2.759493670886076,2.4556962025316458,3.139784946236559,2.5913978494623655
3,2,1,7,1,0,2,6,1,7,3,1,0,2,0,3.1358024691358026,2.802469135802469,2.9058823529411764,2.6470588235294117
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,2.521276595744681,3.0106382978723403,2.740740740740741,3.2222222222222223
6,4,0,3,2,0,2,3,0,2,5,0,1,3,1,3.234567901234568,2.8641975308641974,2.9655172413793105,2.4022988505747125
3,5,1,1,2,0,2,3,0,3,2,0,3,4,0,2.7241379310344827,2.839080459770115,3.086021505376344,2.161290322580645
1,2,0,3,2,0,2,5,0,1,2,1,3,4,0,3.278481012658228,2.4430379746835444,2.4074074074074074,2.5308641975308643
8,4,0,2,3,1,6,3,0,2,1,0,2,3,0,2.9135802469135803,2.7777777777777777,2.9655172413793105,2.4022988505747125
4,3,0,2,4,0,2,1,0,6,3,1,1,2,0,2.8860759493670884,2.5949367088607596,2.4074074074074074,2.5308641975308643
2,1,1,3,4,0,1,3,1,2,3,0,4,3,0,2.161290322580645,3.086021505376344,2.693877551020408,2.5
5,0,0,4,1,0,3,1,0,2,3,0,3,0,1,2.925925925925926,2.617283950617284,2.4074074074074074,3.2839506172839505
1,3,0,2,1,0,3,1,0,1,2,0,4,3,1,2.715909090909091,3.022727272727273,2.5185185185185186,2.8271604938271606
0,1,0,3,6,0,3,4,0,1,2,0,9,2,1,2.852272727272727,2.8068181818181817,2.839080459770115,2.7241379310344827
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,3.2222222222222223,2.740740740740741,3.0106382978723403,2.521276595744681
1,5,0,2,4,0,2,3,0,5,4,1,4,2,1,2.9135802469135803,2.8641975308641974,1.9012345679012346,3.037037037037037
1,3,0,5,4,0,2,1,1,4,3,0,1,3,0,2.8488372093023258,2.895348837209302,2.7641509433962264,2.2452830188679247
7,4,0,4,3,0,8,4,1,2,1,0,1,4,1,3.278481012658228,2.4430379746835444,3.2323232323232323,2.7373737373737375
0,1,0,4,5,0,1,4,1,3,1,0,1,3,0,2.6470588235294117,2.9058823529411764,2.5268817204301075,2.5698924731182795
5,4,0,5,3,0,2,3,0,2,4,0,4,3,1,3.1358024691358026,2.802469135802469,2.627906976744186,2.7790697674418605
1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,2.759493670886076,2.4556962025316458,3.2323232323232323,2.7373737373737375
0,4,0,6,3,1,1,4,0,5,3,1,1,2,1,2.349056603773585,2.650943396226415,2.693877551020408,2.5
3,6,0,4,7,0,4,1,0,1,6,0,4,2,0,3.2222222222222223,2.740740740740741,2.8068181818181817,2.852272727272727
1,5,0,1,5,0,2,3,1,2,3,0,2,1,1,3.2839506172839505,2.4074074074074074,2.5268817204301075,2.5698924731182795
2,1,0,1,2,0,2,0,0,7,5,0,5,3,1,2.7790697674418605,2.627906976744186,2.8641975308641974,3.234567901234568
3,5,1,2,5,0,1,2,1,4,2,0,3,1,0,2.161290322580645,3.086021505376344,3.0106382978723403,2.521276595744681
3,4,0,2,3,0,0,4,0,2,1,0,3,0,1,2.759493670886076,2.4556962025316458,2.4074074074074074,2.5308641975308643
5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,2.5913978494623655,3.139784946236559,2.5949367088607596,2.8860759493670884
3,4,0,5,2,0,4,5,1,2,4,0,3,1,0,2.925925925925926,2.617283950617284,2.7641509433962264,2.2452830188679247
4,1,0,4,3,0,5,2,1,3,1,0,0,2,0,2.4022988505747125,2.9655172413793105,2.8641975308641974,3.234567901234568
4,1,1,4,2,0,3,2,1,3,1,0,3,2,0,2.8488372093023258,2.895348837209302,2.4430379746835444,3.278481012658228
5,2,0,5,3,0,4,6,0,3,4,0,2,1,1,2.7241379310344827,2.839080459770115,2.7777777777777777,2.9135802469135803
2,3,0,3,4,1,1,0,0,0,4,0,4,3,1,2.5402298850574714,3.0344827586206895,2.5949367088607596,2.8860759493670884
2,3,0,3,4,1,6,5,0,0,1,0,3,2,1,2.521276595744681,3.0106382978723403,2.802469135802469,3.1358024691358026
2,4,1,3,2,0,3,4,0,4,3,0,4,3,1,2.6470588235294117,2.9058823529411764,2.650943396226415,2.349056603773585
1,3,1,4,3,1,7,5,1,4,0,0,1,2,0,2.715909090909091,3.022727272727273,3.2323232323232323,2.7373737373737375
2,1,0,6,5,1,1,4,0,1,2,1,1,3,0,3.037037037037037,1.9012345679012346,2.7777777777777777,2.9135802469135803
3,2,0,4,2,0,2,5,0,4,3,1,0,4,1,2.5698924731182795,2.5268817204301075,2.7641509433962264,2.2452830188679247
5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,3.2222222222222223,2.740740740740741,2.8641975308641974,2.9135802469135803
1,3,0,3,2,1,3,5,1,3,2,0,3,4,1,3.2839506172839505,2.4074074074074074,2.5185185185185186,2.8271604938271606
2,3,0,5,6,0,2,3,0,2,3,1,4,3,1,2.7790697674418605,2.627906976744186,2.8068181818181817,2.852272727272727
3,2,0,3,5,0,3,2,1,5,4,0,2,1,0,2.9135802469135803,2.8641975308641974,2.740740740740741,3.2222222222222223
0,2,0,3,2,0,0,7,0,4,1,1,2,5,1,2.852272727272727,2.8068181818181817,2.650943396226415,2.349056603773585
3,1,1,5,6,1,2,1,1,1,4,0,2,1,0,2.5913978494623655,3.139784946236559,3.2323232323232323,2.7373737373737375
0,4,1,3,2,0,2,6,1,3,1,1,3,6,1,2.925925925925926,2.617283950617284,2.4430379746835444,3.278481012658228
2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,2.7241379310344827,2.839080459770115,2.4556962025316458,2.759493670886076
3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,3.2839506172839505,2.4074074074074074,2.8641975308641974,3.234567901234568
2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,3.037037037037037,1.9012345679012346,2.693877551020408,2.5
4,3,1,1,0,1,5,0,0,1,2,0,5,2,0,2.4022988505747125,2.9655172413793105,2.4430379746835444,3.278481012658228
1,4,0,3,2,1,5,4,1,3,5,0,2,3,0,2.521276595744681,3.0106382978723403,2.5185185185185186,2.8271604938271606
3,4,0,1,3,0,1,4,1,2,1,0,0,4,0,2.5308641975308643,2.4074074074074074,2.627906976744186,2.7790697674418605
2,4,0,4,2,1,1,2,0,5,3,1,3,4,0,2.161290322580645,3.086021505376344,2.7777777777777777,2.9135802469135803
2,3,1,7,0,1,1,4,0,5,2,0,3,0,0,2.349056603773585,2.650943396226415,2.8068181818181817,2.852272727272727
4,0,0,2,5,0,4,0,1,1,0,0,4,1,0,2.8488372093023258,2.895348837209302,2.5268817204301075,2.5698924731182795
1,2,1,2,3,1,3,2,0,2,0,1,2,3,0,3.2222222222222223,2.740740740740741,2.4074074074074074,2.5308641975308643
0,4,0,4,3,0,3,4,1,4,1,1,4,3,0,2.925925925925926,2.617283950617284,2.839080459770115,2.7241379310344827
4,1,1,2,3,0,4,5,0,5,3,1,1,3,0,2.8271604938271606,2.5185185185185186,3.0106382978723403,2.521276595744681
3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,2.5698924731182795,2.5268817204301075,2.9655172413793105,2.4022988505747125
4,3,0,4,6,0,2,0,1,2,4,0,5,4,1,2.7790697674418605,2.627906976744186,2.4556962025316458,2.759493670886076
2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,2.715909090909091,3.022727272727273,2.895348837209302,2.8488372093023258
2,4,0,4,5,0,7,1,1,1,4,1,2,3,1,3.1358024691358026,2.802469135802469,2.8641975308641974,2.9135802469135803
0,1,0,5,2,1,2,3,1,2,6,0,3,4,0,2.5402298850574714,3.0344827586206895,3.139784946236559,2.5913978494623655
1,3,1,3,2,0,2,1,0,2,3,1,4,3,0,2.5,2.693877551020408,1.9012345679012346,3.037037037037037
2,0,0,3,2,0,1,2,1,1,2,1,4,0,1,2.2452830188679247,2.7641509433962264,3.2323232323232323,2.7373737373737375
5,2,1,0,4,1,1,2,1,2,4,0,5,2,0,2.6470588235294117,2.9058823529411764,2.8641975308641974,3.234567901234568
6,1,0,1,10,0,0,3,0,3,2,1,6,5,0,2.715909090909091,3.022727272727273,2.693877551020408,2.5
5,4,0,4,3,0,3,2,0,4,1,1,3,2,1,2.7241379310344827,2.839080459770115,2.4074074074074074,3.2839506172839505
4,3,0,6,2,0,1,3,0,2,3,1,3,0,0,2.5913978494623655,3.139784946236559,3.086021505376344,2.161290322580645
4,2,0,2,3,1,4,3,1,3,4,1,3,4,0,2.349056603773585,2.650943396226415,2.9058823529411764,2.6470588235294117
5,3,0,2,5,0,2,5,0,1,2,1,4,3,1,2.8271604938271606,2.5185185185185186,2.617283950617284,2.925925925925926
1,4,0,4,3,0,1,6,0,2,1,1,4,3,0,2.7790697674418605,2.627906976744186,2.4074074074074074,3.2839506172839505
4,3,0,4,6,1,0,6,1,1,4,0,1,5,1,3.2222222222222223,2.740740740740741,2.8641975308641974,3.234567901234568
3,1,0,1,2,0,8,2,0,1,0,1,5,4,0,2.5402298850574714,3.0344827586206895,2.8068181818181817,2.852272727272727
3,1,0,1,3,0,2,5,0,4,2,1,4,1,1,2.521276595744681,3.0106382978723403,2.4074074074074074,2.5308641975308643
1,3,0,3,4,1,7,3,0,0,3,0,1,2,1,3.037037037037037,1.9012345679012346,2.9058823529411764,2.6470588235294117
4,5,0,2,4,1,4,3,0,0,3,0,2,0,1,2.2452830188679247,2.7641509433962264,3.086021505376344,2.161290322580645
3,2,0,3,6,0,7,4,0,4,1,1,4,3,0,3.1358024691358026,2.802469135802469,2.895348837209302,2.8488372093023258
2,6,0,3,2,0,5,2,0,4,7,0,2,4,1,2.9135802469135803,2.8641975308641974,2.4556962025316458,2.759493670886076
4,1,0,3,0,0,1,0,0,4,5,0,1,8,1,2.5698924731182795,2.5268817204301075,2.693877551020408,2.5
6,2,0,2,6,0,3,2,0,5,2,1,3,4,1,2.5913978494623655,3.139784946236559,2.8068181818181817,2.852272727272727
2,1,0,5,2,0,2,3,0,4,3,0,3,5,1,2.9135802469135803,2.7777777777777777,2.4430379746835444,3.278481012658228
2,4,0,3,2,1,7,5,1,4,3,1,5,3,0,2.7373737373737375,3.2323232323232323,2.9655172413793105,2.4022988505747125
1,4,0,2,4,0,3,4,0,0,6,0,4,3,0,2.8271604938271606,2.5185185185185186,2.8641975308641974,2.9135802469135803
3,4,1,6,4,0,6,0,0,4,1,1,5,1,0,3.234567901234568,2.8641975308641974,2.740740740740741,3.2222222222222223
2,1,0,3,7,0,2,3,1,1,4,0,2,3,0,3.2839506172839505,2.4074074074074074,2.839080459770115,2.7241379310344827
3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,2.925925925925926,2.617283950617284,2.9655172413793105,2.4022988505747125
