game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
3,1,0,3,4,0,5,7,0,0,4,1,2,4,0,0.9224025860926406,0.898380174612937,16,21,3.5,2.7,3.0,3.2,5,5
0,5,0,0,1,0,2,1,1,1,0,1,2,3,1,0.9335077991703632,0.9220226323161528,19,26,3.2,3.6,2.2,3.1,5,3
3,2,1,1,0,0,3,2,1,4,1,0,0,1,0,0.9015806116256816,0.9160320736930831,3,7,3.1,3.4,2.0,3.6,4,3
3,1,0,4,1,1,4,5,0,4,1,0,2,3,0,0.9233863080108856,0.9082245415927482,18,24,2.2,2.8,2.3,2.6,4,5
3,5,1,1,2,0,2,3,0,3,2,0,3,4,0,0.9026949599537822,0.9194916324780824,29,6,4.0,1.5,2.2,2.9,10,3
2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.8978544721032908,0.9136941274684982,22,23,2.4,2.4,2.5,3.2,6,4
1,3,1,4,3,1,7,5,1,4,0,0,1,2,0,0.9214934975596836,0.9197946671616508,21,16,3.1,2.2,2.6,2.4,7,6
4,6,0,4,1,1,2,1,0,2,1,1,3,2,0,0.9182415654588608,0.9104782517150444,2,30,2.3,3.2,3.3,3.0,3,5
4,0,0,5,2,1,1,6,0,2,3,0,3,2,1,0.9250322112290544,0.9078969104794556,26,28,2.6,3.0,3.5,2.8,3,6
6,3,0,2,5,0,3,2,0,4,1,1,2,1,0,0.9193838033455952,0.92240999242621,19,13,3.1,1.9,3.6,3.0,7,7
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9199755836700012,0.9269185347698828,15,3,3.0,2.5,2.5,2.6,7,6
0,1,0,2,3,0,4,2,0,2,1,0,1,2,0,0.904530326092928,0.9200947206627882,25,19,3.4,2.3,2.8,2.2,7,6
2,1,0,1,3,1,5,2,1,3,2,0,3,4,0,0.8945393405355543,0.9056603091302774,20,9,3.4,3.4,3.5,3.0,5,6
2,4,0,4,5,0,7,1,1,1,4,1,2,3,1,0.9062581768588012,0.91774146636903,10,15,3.1,3.0,2.9,2.5,6,6
6,4,0,2,1,1,3,1,0,1,2,0,2,4,1,0.9164476805052272,0.9050851437538696,1,4,1.6,2.8,3.0,2.9,2,4
2,1,0,1,4,0,1,0,1,0,0,1,0,0,1,0.8973289253042256,0.919121121676164,52,27,2.8,3.7,2.7,3.1,3,3
3,4,0,1,4,1,3,6,0,3,5,0,4,1,1,0.9148781842967992,0.9190521642700892,53,52,1.8,2.2,2.5,3.1,3,4
2,4,0,2,3,0,2,1,1,0,3,0,2,1,0,0.9037381700296824,0.9182048300139929,30,15,1.7,3.0,3.5,2.8,1,7
4,3,0,3,4,1,5,2,1,1,2,0,0,1,0,0.8995878232908652,0.8977719995964006,26,52,2.6,3.0,3.6,2.5,3,7
5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,0.9241089175725934,0.9022412518068254,24,22,3.4,2.4,2.9,2.3,8,8
2,4,1,3,2,0,3,4,0,4,3,0,4,3,1,0.9120340362364548,0.92168073990251,14,3,3.5,2.8,3.0,2.7,6,4
2,4,1,1,3,1,3,2,0,1,5,0,3,2,1,0.921697618690292,0.9111736488977265,9,10,2.8,2.9,4.0,3.1,4,6
3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,0.8903230619758272,0.9118225012400786,20,23,3.1,2.2,3.7,2.2,6,7
3,6,0,2,3,0,3,4,0,3,2,1,3,4,1,0.9193838033455952,0.9134396965739326,19,21,3.5,2.3,2.6,4.3,7,2
5,1,1,7,4,0,5,2,0,2,3,1,4,3,0,0.9101882077208208,0.8937037405747742,10,21,2.4,3.1,3.8,1.7,3,9
3,2,0,2,1,0,2,1,0,3,4,0,2,4,1,0.9156003332317272,0.9111391842526038,29,15,2.4,3.2,3.2,2.6,4,6
3,5,0,4,1,0,3,5,0,3,4,1,4,1,1,0.9329579823363976,0.9118731006754244,6,15,3.9,2.5,3.5,3.4,6,5
2,1,1,3,5,0,3,1,0,4,3,1,1,6,0,0.904530326092928,0.9078621585004484,25,16,3.2,2.9,3.6,3.1,6,5
5,2,1,3,2,0,0,1,0,3,1,0,3,2,0,0.9189028809603615,0.897423612976881,22,53,3.2,3.5,2.3,3.0,4,4
2,1,1,4,0,1,2,4,0,5,2,0,3,1,1,0.8932264657088962,0.9174449120565183,2,20,2.7,2.1,3.2,3.1,6,6
1,3,0,1,5,1,3,6,0,2,3,0,3,2,1,0.9291246774084536,0.9078621585004484,5,16,2.4,3.2,2.7,3.0,4,4
5,6,0,1,4,0,2,1,0,4,3,0,2,3,0,0.9067779225939344,0.9202419891891026,53,28,3.4,2.7,3.1,3.2,6,4
2,0,0,3,2,0,1,2,1,0,3,0,3,2,0,0.8926488444141955,0.9090747673721428,1,23,1.8,3.4,3.1,2.9,1,6
2,1,0,3,4,0,5,0,0,3,2,1,4,7,1,0.9051528409034574,0.9138444732025196,26,17,2.6,2.8,2.5,2.2,4,4
1,5,0,5,1,0,0,3,1,1,2,0,3,1,1,0.9051528409034574,0.9072980039837518,26,1,2.9,1.3,2.0,2.3,9,5
3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,0.9148592390726006,0.8995021019921019,18,24,2.9,3.0,2.8,2.1,5,5
0,1,0,5,2,1,2,3,1,2,6,0,3,4,0,0.9062806767797283,0.914598832114764,28,24,2.3,1.8,2.8,2.4,6,5
2,5,0,1,3,0,2,1,0,3,1,0,2,3,0,0.9067779225939344,0.9134396965739326,53,21,2.7,3.6,1.8,3.1,4,3
0,3,0,3,4,0,3,5,0,2,3,0,1,2,0,0.9076763976246424,0.9111420772906028,53,1,3.2,2.7,1.6,2.3,6,4
3,1,0,1,2,1,2,3,1,3,2,0,3,1,1,0.9277973293509124,0.9208148348144086,23,26,2.3,3.1,3.3,2.5,4,7
1,3,0,1,2,1,2,1,1,3,4,0,3,0,0,0.9004321423463889,0.8971128213174921,12,21,3.3,3.1,3.0,2.7,5,5
2,1,1,2,3,1,2,5,0,0,1,1,3,2,0,0.9216716764099712,0.9163000987654392,25,27,2.2,2.5,3.0,3.1,4,4
3,2,0,0,1,0,3,4,1,4,2,1,1,2,1,0.9153287942272692,0.9104782517150444,17,30,2.3,2.8,2.5,3.6,4,2
4,0,0,2,1,0,1,7,0,2,1,1,5,6,0,0.9042202143362577,0.895934408680573,21,14,3.5,3.2,2.8,2.7,6,5
5,0,1,1,0,1,1,2,0,0,1,0,3,2,0,0.9194222514676146,0.9128367279122748,26,19,2.3,3.9,2.5,2.3,1,6
2,5,0,6,1,1,3,2,1,2,3,0,2,4,0,0.9388031334635164,0.8969040671570856,28,26,2.6,1.6,1.9,2.4,8,3
5,3,1,2,4,0,5,0,0,1,2,0,5,2,0,0.9126307901254914,0.8921331195829559,19,22,2.8,2.4,2.4,3.4,5,2
2,4,0,5,1,0,0,2,1,2,5,0,2,3,0,0.9225077827199252,0.9054592163268772,15,28,2.5,2.8,2.8,2.7,3,4
5,6,0,1,4,0,2,1,0,4,3,0,2,3,0,0.9067779225939344,0.9202419891891026,53,28,2.6,3.7,2.4,2.4,2,6
1,4,1,4,1,1,2,3,0,6,4,0,4,2,0,0.9088864771546132,0.9053136285719604,6,10,3.5,3.3,2.7,3.6,5,3
4,2,0,5,4,0,5,7,0,1,3,0,3,2,1,0.9213841558915704,0.9162170049072902,3,29,4.2,3.0,3.1,2.8,7,5
1,4,0,2,3,0,3,4,0,3,6,0,3,5,0,0.9067779225939344,0.9040915163929594,53,52,2.7,3.4,2.8,2.7,4,4
6,0,1,1,0,0,3,1,0,5,2,0,4,0,0,0.936409593169266,0.8974910666684731,6,9,2.2,2.5,3.1,3.4,3,7
3,1,0,1,6,0,1,3,0,3,2,1,2,1,1,0.9177452142620908,0.9124582120446364,26,13,2.9,1.6,2.5,2.8,8,3
0,2,1,4,0,1,3,2,0,8,0,1,7,3,0,0.907454838446186,0.9096570347639116,6,13,2.9,2.6,2.5,2.6,5,6
1,4,0,3,2,1,3,6,0,3,5,0,2,1,0,0.9224378976280956,0.9249928335305864,8,3,2.6,2.2,3.5,2.1,6,8
2,3,0,2,3,1,2,4,0,1,6,1,3,6,0,0.9088864771546132,0.9017103035634496,6,17,3.4,3.2,3.2,3.3,5,3
3,2,1,4,5,0,0,3,1,2,6,1,2,3,0,0.9042202143362577,0.9219915531894296,21,24,3.4,2.6,2.1,3.0,7,3
0,5,0,4,2,0,1,4,0,4,1,0,0,4,1,0.9176779944945724,0.9120480501116276,9,28,2.5,3.1,2.4,3.2,4,3
3,2,1,4,2,1,4,3,1,0,3,0,1,4,0,0.9220901684856184,0.9081482524185458,29,22,2.8,2.4,2.2,3.4,6,3
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,0.9143728871730932,0.9186879150508775,2,5,2.4,3.0,4.1,2.2,5,9
1,5,0,0,3,0,0,1,0,0,4,0,3,2,1,0.9092124267427114,0.9025021519645317,7,25,2.7,3.3,3.2,3.0,4,5
3,1,1,1,5,0,3,0,0,1,3,1,6,5,0,0.9241694674156672,0.9091303336430282,18,23,3.9,2.7,2.6,3.6,8,3
2,4,1,1,2,0,5,3,1,1,3,1,3,4,0,0.9144483530823786,0.8970963619461653,16,25,2.5,2.1,2.3,3.3,5,2
3,2,1,2,3,1,1,2,0,4,1,0,3,0,0,0.9088864771546132,0.8991046894745227,6,29,3.2,2.1,3.6,2.2,6,8
2,3,1,2,1,0,2,1,0,0,4,0,2,3,0,0.9308316077010736,0.9035937286450384,16,26,2.2,2.1,2.4,2.1,6,7
1,5,1,0,4,0,2,5,0,4,3,1,3,5,0,0.921073903621872,0.9090690288874541,10,13,3.1,3.7,3.6,3.1,4,5
5,3,0,2,5,0,2,3,0,1,3,0,3,2,0,0.906110055979258,0.9041885754539596,17,28,2.6,3.5,2.6,2.5,3,5
3,0,1,1,4,1,2,3,0,1,2,1,4,2,0,0.8986185164792659,0.911323244771694,25,29,2.6,3.7,3.3,3.0,4,5
3,1,0,1,3,0,2,5,0,4,2,1,4,1,1,0.9121303255927148,0.9075771873652578,5,1,3.9,3.3,2.7,3.7,6,3
2,4,0,2,3,0,2,3,1,4,3,0,5,1,0,0.9316663441555956,0.895934408680573,29,14,2.3,3.0,2.2,2.7,4,4
6,1,0,4,3,1,2,5,1,5,4,0,4,2,1,0.9194222514676146,0.929037666202977,26,18,2.1,3.8,2.6,3.2,2,5
3,0,1,0,4,0,7,3,1,5,1,0,3,1,0,0.9120808227094348,0.9190521642700892,8,52,3.0,2.1,3.9,2.6,7,7
1,3,0,2,3,1,0,1,0,5,3,1,2,3,0,0.9083057879185724,0.8989572246030405,18,20,2.9,2.9,3.4,2.0,5,8
2,1,0,1,0,0,2,3,0,3,0,0,3,4,0,0.9126307901254914,0.9085589127436936,19,7,2.3,1.4,1.7,3.5,7,2
4,3,1,2,3,0,4,3,0,2,1,1,2,4,0,0.9023289784612638,0.9119435553738549,14,8,4.2,3.4,2.5,3.2,8,3
1,0,1,2,0,1,2,4,0,2,1,1,3,4,0,0.904530326092928,0.9002603658502097,25,24,2.0,2.5,3.1,2.1,4,7
4,0,0,5,2,1,1,6,0,2,3,0,3,2,1,0.8995878232908652,0.91178729238048,26,28,3.3,2.9,2.9,1.9,6,7
4,6,0,4,1,1,2,1,0,2,1,1,3,2,0,0.8862462863297639,0.8969941832855238,2,30,3.3,3.8,2.3,2.3,4,5
5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,0.9083057879185724,0.9104782517150444,18,30,3.0,2.2,2.6,3.3,7,2
3,2,0,1,4,0,4,3,1,4,2,1,2,1,1,0.9089674129005691,0.9117484725258752,30,22,2.3,2.1,2.5,2.7,6,4
3,1,0,5,6,0,4,1,1,2,1,0,3,1,1,0.914600065008496,0.9088494626453804,52,7,1.8,3.4,2.9,2.5,3,6
3,4,0,1,3,1,3,2,0,2,3,0,4,3,0,0.8983034907965562,0.9115697474865552,1,13,3.2,2.1,2.5,2.8,7,4
4,1,1,2,3,0,5,4,1,2,3,1,2,5,0,0.9221626793280868,0.9071364922106412,16,18,3.4,2.6,2.3,2.6,5,4
2,3,1,3,2,1,1,2,0,5,1,1,4,1,1,0.9123632147234351,0.918112473546196,8,9,2.6,3.3,2.6,2.1,4,6
0,1,0,3,1,0,4,2,0,2,0,0,5,2,1,0.9144675104996942,0.9082245415927482,7,24,3.1,3.1,3.4,3.0,6,5
2,1,0,3,2,0,2,3,1,0,2,0,3,2,1,0.931411361445114,0.8987028442774169,1,2,1.9,2.1,3.5,3.0,5,5
3,2,0,4,2,0,2,5,0,4,3,1,0,4,1,0.9156033977051804,0.9161567016547978,30,26,3.6,3.2,3.0,2.6,6,6
7,1,0,2,1,0,2,3,1,1,2,0,4,1,1,0.9224378976280956,0.8974910666684731,8,9,2.5,3.2,3.7,2.3,3,6
3,2,0,1,4,0,4,3,1,4,2,1,2,1,1,0.9156033977051804,0.9107419983765438,30,22,2.4,2.7,3.4,3.3,4,4
2,3,0,2,5,1,1,4,1,0,2,1,4,3,0,0.8878523623242403,0.9163000987654392,21,27,2.6,2.7,2.2,3.1,6,3
3,1,0,3,2,0,4,1,1,5,3,0,3,6,0,0.9061891429567264,0.9017807868247142,28,53,2.9,2.5,2.1,3.0,5,4
2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,0.9099608676995512,0.9046893457681244,19,18,2.8,2.1,2.4,2.1,8,6
0,4,0,6,3,1,1,4,0,5,3,1,1,2,1,0.9239382063473544,0.9277373126158148,3,8,3.5,1.7,3.3,2.7,9,6
2,3,0,3,4,1,1,0,0,0,4,0,4,3,1,0.9062806767797283,0.8989572246030405,28,20,2.5,2.4,2.8,3.3,6,4
2,4,1,3,2,0,2,3,0,1,4,0,1,2,0,0.9196636323886812,0.9182048300139929,8,15,3.1,2.8,3.2,2.0,6,7
5,4,0,2,3,0,3,1,0,4,1,1,2,1,0,0.9276322027444482,0.9161567016547978,8,26,1.9,3.7,3.5,2.3,2,7
3,2,1,4,3,0,5,6,1,1,0,1,2,3,0,0.9093015097889642,0.904829252310694,10,5,3.8,2.4,3.9,2.2,7,7
3,2,1,1,2,0,1,3,0,3,5,1,1,7,0,0.8966483850887101,0.8933434278687848,22,12,3.0,3.1,3.5,3.2,5,7
1,3,0,6,1,1,4,3,0,0,0,1,0,0,1,0.9119802173331952,0.9163000987654392,5,27,4.4,2.6,2.5,2.1,8,7
3,1,1,4,5,1,1,2,0,3,4,1,3,1,1,0.9319219387263404,0.9219227203239846,26,25,2.4,2.2,3.0,2.6,6,6
6,2,0,3,7,0,2,0,1,6,2,0,3,1,0,0.9047999763088622,0.9053136285719604,14,10,4.7,2.7,3.9,3.2,9,6
4,1,1,4,1,0,4,3,0,4,5,1,3,7,1,0.9216716764099712,0.9138444732025196,25,17,2.8,3.0,3.1,2.4,4,7
4,0,1,2,5,0,2,3,0,3,0,0,2,5,0,0.9148781842967992,0.929037666202977,53,18,3.5,2.8,3.4,2.7,6,6
4,5,1,0,3,1,4,1,0,1,4,0,1,2,1,0.9130611167499264,0.9056603091302774,3,9,2.7,2.2,2.6,2.7,6,6
1,2,0,0,1,0,2,4,0,2,1,1,0,5,0,0.9078143068119828,0.9118731006754244,22,15,3.0,3.9,2.6,3.4,3,4
3,2,0,4,2,0,2,5,0,4,3,1,0,4,1,0.9089674129005691,0.9220226323161528,30,26,1.8,2.9,2.5,2.3,3,6
3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,0.9115192860494312,0.9097771201945836,3,15,1.9,1.9,2.4,2.3,5,6
1,3,0,2,1,0,0,1,1,1,4,1,1,3,0,0.9175745600251272,0.9111420772906028,7,1,1.9,3.1,2.3,3.1,3,3
1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,0.9251101004180328,0.9321588908711242,23,16,2.3,2.4,4.0,3.1,3,7
4,2,1,5,4,1,1,7,0,4,1,0,3,2,0,0.9180500146204866,0.9182079878682738,15,10,2.8,2.7,2.3,2.9,5,3
4,1,0,5,2,0,6,3,0,1,0,0,2,3,0,0.9099291007734313,0.9136941274684982,52,23,2.1,3.7,3.0,3.2,3,3
1,0,1,2,0,1,2,4,0,2,1,1,3,4,0,0.9256507606322308,0.9166239238073576,25,24,3.3,2.9,2.3,2.6,6,5
2,4,1,2,4,0,3,2,0,2,1,0,4,1,0,0.9057921902235642,0.9044756014823342,19,6,3.6,2.2,1.6,2.5,8,3
5,3,0,2,3,0,7,4,0,5,3,0,7,1,1,0.9203644862568128,0.8783592220623596,12,22,1.9,3.1,2.7,3.0,2,3
2,3,1,2,7,0,0,4,0,3,4,1,6,2,1,0.9123702901411888,0.9136462324605531,12,8,1.4,2.4,3.0,2.1,2,6
4,1,0,3,2,0,6,1,0,5,1,0,4,2,1,0.9148592390726006,0.9186674512358091,18,21,2.5,2.8,2.6,3.1,4,5
3,1,1,4,5,1,1,2,0,3,4,1,3,1,1,0.9250322112290544,0.9023513144917614,26,25,3.4,1.3,3.1,3.2,9,5
1,3,0,3,2,0,3,1,1,4,1,0,1,2,1,0.906110055979258,0.902482716256905,17,1,2.0,2.5,1.6,2.8,3,2
4,1,0,5,2,0,6,3,0,1,0,0,2,3,0,0.8973289253042256,0.9090747673721428,52,23,2.3,2.7,1.5,3.2,4,2
1,4,1,2,3,1,1,6,1,1,5,1,2,4,0,0.918585241382206,0.9046893457681244,21,18,3.2,3.3,2.9,2.0,5,7
1,3,1,3,1,1,5,2,1,2,4,0,1,4,0,0.902121563638358,0.9076380634446676,1,5,2.5,3.0,4.3,2.6,4,8
5,4,0,2,4,0,4,5,0,1,4,1,2,3,1,0.9088029681197868,0.9097771201945836,10,15,2.4,3.6,2.7,3.5,4,3
3,5,1,1,2,0,1,5,0,2,4,0,5,2,1,0.9079858103071781,0.9025021519645317,52,25,3.1,3.7,3.2,3.5,4,3
2,3,1,6,2,1,3,5,1,2,1,0,1,2,0,0.9122286255173754,0.8969941832855238,24,30,3.6,1.9,2.3,2.0,8,6
1,2,0,4,3,0,2,3,0,1,5,0,1,2,0,0.9155714161083036,0.9154124923566684,13,23,2.3,3.5,3.2,2.2,4,7
4,1,1,2,1,0,2,1,1,2,3,1,3,2,1,0.8994651446661804,0.8945040417375726,16,17,3.0,2.6,2.1,3.0,7,3
3,2,1,4,3,1,2,3,0,4,3,0,2,3,0,0.9107806248996554,0.9196060864357388,21,19,2.1,4.1,3.2,1.5,1,8
1,2,0,4,1,1,3,5,1,1,5,0,2,4,0,0.9004321423463889,0.9128444565350728,12,3,3.8,1.8,3.1,3.0,8,4
5,4,1,6,3,0,2,0,0,5,4,1,4,3,1,0.9023289784612638,0.9078621585004484,14,16,3.9,2.7,2.7,2.7,7,5
4,5,0,4,2,0,4,3,1,0,3,1,5,4,0,0.9122286255173754,0.9090747673721428,24,23,3.7,2.3,2.2,2.5,9,4
6,1,0,4,3,1,2,5,1,5,4,0,4,2,1,0.9116115336949744,0.9046893457681244,26,18,2.9,3.3,3.6,2.4,4,7
4,7,1,3,4,1,4,8,0,1,2,1,4,1,0,0.9221626793280868,0.9107419983765438,16,22,3.1,3.1,2.4,3.2,5,5
2,4,0,2,6,1,1,2,0,1,4,1,4,7,0,0.8907245641713366,0.9118225012400786,9,23,2.2,3.9,2.9,2.4,2,6
5,2,0,5,2,1,4,5,0,3,4,0,2,3,1,0.9100223378027068,0.9020115695609529,28,25,2.5,2.1,2.4,2.5,5,4
3,5,0,2,3,0,5,1,0,2,3,1,3,2,0,0.9099384734250452,0.9035937286450384,10,26,2.4,3.0,2.7,2.0,3,7
2,3,0,0,4,0,3,2,1,3,4,0,2,1,1,0.9054734714222238,0.9111736488977265,52,10,3.2,2.6,2.5,3.2,8,3
2,4,0,3,2,1,7,5,1,4,3,1,5,3,0,0.9319482607372368,0.9196060864357388,16,19,3.1,2.8,2.7,3.0,4,4
2,6,0,3,2,0,5,2,0,4,7,0,2,4,1,0.9199755836700012,0.9136941274684982,15,23,3.6,2.0,2.4,2.6,8,6
3,4,0,2,6,0,2,0,1,4,3,1,4,2,1,0.9213841558915704,0.8991592786372599,3,2,2.3,3.5,2.8,2.6,3,7
3,2,0,1,4,0,2,5,0,3,4,0,4,3,1,0.9106351479564118,0.9229120654166454,18,6,2.3,3.1,2.8,2.1,3,7
3,0,0,1,5,1,1,3,1,4,1,0,5,3,0,0.9130675882992386,0.8951566529432085,1,8,2.1,2.4,2.9,3.5,5,5
3,4,0,2,6,0,2,0,1,4,3,1,4,2,1,0.9308312362833318,0.9063810932889113,3,2,2.6,3.4,1.5,3.6,3,1
1,0,1,0,3,0,3,0,0,4,1,0,6,1,1,0.9213841558915704,0.8918002767151274,3,13,2.2,2.1,2.8,3.5,6,4
6,2,0,3,7,0,2,0,1,6,2,0,3,1,0,0.9171478139006416,0.9045709984246696,14,10,2.8,2.7,2.9,2.7,4,6
3,1,1,2,3,1,0,5,0,1,4,1,7,1,0,0.9065058137340628,0.9017103035634496,7,17,1.7,4.0,2.4,3.1,1,5
2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,0.9158647508871256,0.9269185347698828,5,3,4.0,3.2,2.9,2.4,7,7
1,3,0,5,7,0,2,5,0,1,3,0,2,1,0,0.9086241786756394,0.9191596256079716,9,18,1.6,2.8,3.0,2.1,2,7
1,2,0,3,1,1,4,3,0,0,3,1,2,3,1,0.9291246774084536,0.9119435553738549,5,8,3.2,3.5,2.2,3.7,5,2
2,1,0,5,2,0,1,4,0,5,4,1,0,3,0,0.9093015097889642,0.9046893457681244,10,18,3.5,2.6,2.4,2.2,6,6
2,3,0,5,4,0,3,5,0,2,4,1,2,1,0,0.9212480319174564,0.9111736488977265,28,10,2.7,2.6,3.8,3.8,5,6
5,2,1,2,3,0,4,1,0,2,5,1,3,2,0,0.8985467268973558,0.8995217519137845,23,25,2.1,3.8,2.6,2.7,1,4
3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,0.9051528409034574,0.9154124923566684,26,23,2.8,1.9,2.4,2.0,6,6
2,1,0,1,3,1,0,1,0,3,2,0,0,1,1,0.9291246774084536,0.9094217473069596,5,15,3.6,3.3,3.8,2.9,6,8
1,5,0,2,1,1,3,9,0,2,4,0,1,3,0,0.9286117011721494,0.9200947206627882,24,19,2.9,2.1,2.0,3.3,6,2
5,7,0,3,1,0,8,2,1,0,2,0,2,3,0,0.9308312362833318,0.926529657534624,3,22,3.2,1.7,2.4,2.7,7,4
6,3,1,2,3,0,4,5,0,0,0,1,0,0,1,0.9176826791418838,0.8928224342195872,54,8,3.0,2.8,2.9,2.9,6,6
4,3,0,3,4,0,3,4,0,1,2,1,3,4,0,0.9148592390726006,0.9279525117954954,18,9,2.8,2.9,2.6,3.1,5,4
3,4,0,4,1,1,5,3,1,4,1,0,6,3,1,0.9100223378027068,0.9163000987654392,28,27,3.4,2.5,2.7,2.8,8,5
5,4,1,3,0,0,6,2,0,3,2,1,5,3,0,0.9241089175725934,0.9134396965739326,24,21,2.4,1.4,2.1,3.8,7,2
3,1,0,4,2,0,2,3,0,5,7,1,3,5,0,0.921697618690292,0.8987525799241199,9,17,2.6,2.8,3.0,3.1,5,5
4,7,0,3,2,1,3,4,1,3,2,0,2,1,0,0.9256507606322308,0.9174449120565183,25,20,2.6,3.0,4.1,2.4,4,8
0,2,0,2,4,0,5,1,0,4,2,1,4,2,0,0.9228796959134108,0.9161567016547978,7,26,2.9,2.8,2.8,2.9,4,5
4,3,0,1,2,0,2,1,1,4,6,0,3,6,0,0.9023289784612638,0.9149393851340252,14,1,3.8,3.0,3.0,3.1,6,5
3,4,0,2,3,0,7,3,1,4,3,0,0,2,0,0.9316663441555956,0.9063810932889113,29,2,2.4,3.2,2.8,3.4,3,4
0,3,1,1,2,1,2,3,0,0,6,1,5,6,1,0.9206482674659874,0.9044756014823342,4,6,2.9,2.5,2.2,2.8,6,3
1,0,0,2,4,1,3,2,0,1,5,0,3,2,1,0.9086241786756394,0.9005745267354724,9,10,3.0,2.5,2.3,3.2,5,2
5,2,0,1,3,0,6,2,0,1,3,1,0,1,0,0.9171478139006416,0.9035937286450384,14,26,2.4,1.9,2.8,2.1,5,6
1,4,0,3,4,0,3,2,1,3,4,1,1,2,0,0.9123632147234351,0.8890140517879039,8,14,3.1,3.0,3.1,3.6,5,3
3,2,0,4,3,1,8,2,1,3,6,0,1,3,0,0.8966483850887101,0.9082023330292004,22,54,2.7,3.1,2.8,3.1,4,4
3,2,0,2,1,0,2,1,0,3,4,0,2,4,1,0.9055627678139788,0.9182048300139929,29,15,3.0,3.9,3.4,1.7,3,9
2,1,1,1,3,0,3,4,1,3,0,0,3,2,0,0.9196636323886812,0.9186879150508775,8,5,2.0,3.1,2.6,2.5,3,4
2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,0.9242517046459604,0.893978815105765,6,10,2.5,2.6,2.5,2.7,4,5
6,3,0,2,3,1,2,4,0,6,3,0,5,0,0,0.9242517046459604,0.8996184569494883,6,2,2.3,2.2,3.5,4.0,5,5
2,5,0,2,1,0,5,2,0,6,1,0,0,2,0,0.9037397079787902,0.9017807868247142,20,53,2.3,3.4,2.0,3.6,2,1
3,5,0,6,3,0,3,0,1,3,4,0,1,3,0,0.9119802173331952,0.9040595750183876,5,2,2.9,1.9,2.3,3.1,6,3
7,4,0,4,3,0,8,4,1,2,1,0,1,4,1,0.8972416211448658,0.8947965090866945,22,16,2.5,3.5,3.3,2.8,2,6
2,3,0,4,0,1,6,3,0,4,5,1,1,2,0,0.9057921902235642,0.9202488057603321,19,30,2.5,2.1,2.6,2.2,7,5
2,5,0,5,4,0,4,2,0,1,3,0,1,3,1,0.9051794450150374,0.9321588908711242,30,16,2.0,2.6,3.4,2.7,5,7
0,1,0,2,3,0,4,2,0,2,1,0,1,2,0,0.904530326092928,0.9200947206627882,25,19,2.3,2.9,2.3,3.3,5,3
6,4,1,6,2,1,0,2,0,3,4,0,2,4,0,0.9000917660720241,0.9249928335305864,2,3,1.8,3.7,3.1,2.1,1,7
1,4,0,1,5,0,3,0,0,6,3,1,1,0,0,0.9088238215266724,0.9041885754539596,7,28,1.9,3.9,2.4,2.5,2,5
1,7,0,2,5,0,1,4,1,5,2,0,2,3,0,0.9216716764099712,0.9154124923566684,25,23,2.5,2.1,3.4,2.1,5,8
2,3,0,1,3,0,10,3,0,3,5,1,2,3,1,0.9099608676995512,0.9142858029866396,19,17,4.0,2.6,2.7,2.5,6,6
5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,0.9143728871730932,0.9182048300139929,2,15,2.8,2.7,3.5,2.2,5,8
2,4,0,3,2,1,7,5,1,4,3,1,5,3,0,0.9245280522551736,0.9128367279122748,16,19,2.4,2.7,3.5,2.3,4,7
2,1,0,1,3,1,0,1,0,3,2,0,0,1,1,0.9148083825741584,0.91774146636903,5,15,4.2,2.9,2.5,2.8,7,5
1,0,1,4,3,0,4,3,0,2,1,1,2,9,0,0.9315025820214046,0.8876128166360876,29,4,2.7,3.6,2.8,2.3,4,7
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,0.9057921902235642,0.8995021019921019,19,24,3.0,2.8,2.9,1.7,7,8
4,0,0,2,5,0,4,0,1,1,0,0,4,1,0,0.920795657464005,0.9044604995284238,25,30,3.3,2.4,2.7,3.4,8,3
1,3,0,0,1,1,2,1,0,3,2,1,6,4,1,0.9319219387263404,0.8954893556802119,26,29,2.4,2.7,2.3,3.0,4,3
4,0,0,5,6,0,4,5,0,1,4,0,2,0,1,0.8972416211448658,0.9050851437538696,22,4,2.7,3.8,2.0,2.7,2,2
3,2,0,0,3,1,2,3,1,2,1,0,0,1,1,0.9242517046459604,0.9244995714315872,6,3,2.9,2.1,2.8,2.4,8,6
