game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_team_id,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg
0,5,0,3,4,1,0,3,0,4,1,0,3,1,0,2,3.2195121951219514,2.792682926829268,5,2.831460674157303,2.4831460674157304
0,1,0,1,5,0,5,1,0,1,2,0,3,1,1,26,2.477272727272727,2.715909090909091,1,2.1219512195121952,2.548780487804878
2,3,0,4,3,0,1,2,1,2,1,0,4,2,0,18,2.425531914893617,2.6808510638297873,28,2.99,2.71
1,4,0,3,4,0,1,3,1,2,3,0,4,3,0,6,2.317757009345794,3.05607476635514,8,2.6179775280898876,2.539325842696629
3,1,0,3,2,0,3,2,1,2,3,0,2,3,0,23,2.3738317757009346,2.9906542056074765,19,2.926829268292683,2.8536585365853657
3,2,0,1,2,0,2,1,0,4,3,0,2,5,0,12,2.9146341463414633,2.8780487804878048,16,3.146067415730337,2.707865168539326
1,2,0,1,2,0,0,1,0,2,4,0,0,5,0,22,3.2804878048780486,2.3536585365853657,15,2.7142857142857144,2.4285714285714284
1,5,1,2,3,0,3,1,0,3,2,0,4,3,1,21,3.5121951219512195,2.768292682926829,22,2.3536585365853657,3.2804878048780486
0,2,0,1,0,1,4,1,1,3,2,0,6,0,0,20,2.8902439024390243,3.048780487804878,19,2.926829268292683,2.8536585365853657
2,5,0,0,3,0,4,3,0,0,1,1,3,6,0,25,2.841463414634146,2.768292682926829,1,2.1219512195121952,2.548780487804878
3,1,1,4,3,0,4,7,0,3,2,0,2,3,1,29,3.1463414634146343,2.6219512195121952,24,2.9431818181818183,2.9204545454545454
3,1,0,4,1,1,4,5,0,4,1,0,2,3,0,18,2.425531914893617,2.6808510638297873,24,2.9431818181818183,2.9204545454545454
1,2,1,2,3,1,4,3,0,2,4,0,2,1,0,30,2.841463414634146,2.5121951219512195,17,3.193548387096774,2.89247311827957
2,1,0,3,2,0,0,1,0,3,4,1,4,2,1,17,2.89247311827957,3.193548387096774,30,2.5121951219512195,2.841463414634146
2,1,0,3,6,0,3,2,0,1,2,0,2,5,0,3,2.425287356321839,2.7701149425287355,24,2.9431818181818183,2.9204545454545454
2,5,1,5,2,0,3,2,0,0,3,0,3,2,0,27,2.8372093023255816,2.802325581395349,18,2.6808510638297873,2.425531914893617
3,4,0,3,4,0,2,1,0,4,3,0,2,5,0,7,2.8202247191011236,2.955056179775281,20,3.048780487804878,2.8902439024390243
1,7,1,3,2,0,2,3,0,1,5,0,1,4,0,9,3.048780487804878,2.341463414634146,8,2.6179775280898876,2.539325842696629
4,1,0,1,2,0,3,1,0,3,2,1,4,8,0,26,2.477272727272727,2.715909090909091,22,2.3536585365853657,3.2804878048780486
2,3,0,3,2,0,0,4,0,3,6,1,5,4,0,30,2.841463414634146,2.5121951219512195,19,2.926829268292683,2.8536585365853657
1,9,1,6,5,0,0,4,0,3,2,0,5,1,0,21,3.5121951219512195,2.768292682926829,20,3.048780487804878,2.8902439024390243
2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,19,2.8536585365853657,2.926829268292683,16,3.146067415730337,2.707865168539326
1,4,0,2,6,0,5,3,0,1,4,0,3,4,1,8,2.539325842696629,2.6179775280898876,22,2.3536585365853657,3.2804878048780486
3,2,0,1,3,1,3,0,1,4,3,0,5,2,0,20,2.8902439024390243,3.048780487804878,30,2.5121951219512195,2.841463414634146
2,5,0,5,3,0,4,0,1,8,7,0,3,2,0,14,2.85,3.06,4,3.096774193548387,2.806451612903226
4,3,1,4,5,0,3,4,0,0,1,0,3,0,0,28,2.71,2.99,30,2.5121951219512195,2.841463414634146
3,2,0,0,3,1,1,5,0,5,0,0,2,7,0,1,2.548780487804878,2.1219512195121952,15,2.7142857142857144,2.4285714285714284
0,3,0,2,3,0,2,5,0,4,3,0,3,2,0,5,2.4831460674157304,2.831460674157303,25,2.768292682926829,2.841463414634146
3,2,0,2,1,1,6,2,1,3,1,0,4,5,0,17,2.89247311827957,3.193548387096774,22,2.3536585365853657,3.2804878048780486
3,2,0,1,2,0,2,1,0,4,1,0,3,0,0,18,2.425531914893617,2.6808510638297873,8,2.6179775280898876,2.539325842696629
2,5,0,2,1,0,1,0,0,3,1,0,3,4,0,19,2.8536585365853657,2.926829268292683,14,3.06,2.85
3,4,0,4,1,1,5,3,1,4,1,0,6,3,1,28,2.71,2.99,27,2.802325581395349,2.8372093023255816
3,4,1,2,3,0,1,3,0,10,3,0,3,5,1,19,2.8536585365853657,2.926829268292683,17,3.193548387096774,2.89247311827957
2,1,0,2,1,0,5,2,1,3,2,0,3,4,0,20,2.8902439024390243,3.048780487804878,9,2.341463414634146,3.048780487804878
4,3,0,1,4,0,6,3,0,1,4,0,2,3,1,18,2.425531914893617,2.6808510638297873,15,2.7142857142857144,2.4285714285714284
1,2,0,1,2,1,4,1,1,3,2,0,2,5,0,26,2.477272727272727,2.715909090909091,24,2.9431818181818183,2.9204545454545454
3,2,0,7,2,1,4,3,0,2,6,0,1,2,0,8,2.539325842696629,2.6179775280898876,12,2.8780487804878048,2.9146341463414633
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,6,2.317757009345794,3.05607476635514,29,2.6219512195121952,3.1463414634146343
1,7,0,1,0,0,3,1,0,4,3,0,1,4,1,30,2.841463414634146,2.5121951219512195,21,2.768292682926829,3.5121951219512195
5,3,0,4,2,0,2,3,1,0,0,1,0,0,1,4,2.806451612903226,3.096774193548387,27,2.802325581395349,2.8372093023255816
4,3,0,2,3,1,5,0,1,2,4,0,3,1,0,21,3.5121951219512195,2.768292682926829,25,2.768292682926829,2.841463414634146
4,3,0,2,3,0,3,2,1,1,0,0,1,2,1,12,2.9146341463414633,2.8780487804878048,7,2.955056179775281,2.8202247191011236
1,4,0,3,2,1,3,6,0,3,5,0,2,1,0,8,2.539325842696629,2.6179775280898876,3,2.7701149425287355,2.425287356321839
3,0,0,4,3,0,4,2,1,6,2,0,4,1,0,23,2.3738317757009346,2.9906542056074765,9,2.341463414634146,3.048780487804878
2,3,0,1,2,0,4,3,1,3,1,0,3,2,1,8,2.539325842696629,2.6179775280898876,6,3.05607476635514,2.317757009345794
1,3,0,0,6,0,0,1,0,2,4,0,4,3,1,21,3.5121951219512195,2.768292682926829,23,2.9906542056074765,2.3738317757009346
3,6,0,2,3,0,3,4,0,2,1,1,5,2,1,28,2.71,2.99,16,3.146067415730337,2.707865168539326
4,3,0,0,1,0,3,0,1,0,3,1,1,6,0,13,2.792682926829268,2.3780487804878048,3,2.7701149425287355,2.425287356321839
3,6,0,4,1,0,1,2,0,1,4,0,3,0,0,1,2.548780487804878,2.1219512195121952,29,2.6219512195121952,3.1463414634146343
5,3,0,4,3,0,1,5,0,5,2,1,3,2,1,4,2.806451612903226,3.096774193548387,8,2.6179775280898876,2.539325842696629
2,5,1,2,3,1,3,2,0,2,0,1,2,3,0,2,3.2195121951219514,2.792682926829268,1,2.1219512195121952,2.548780487804878
1,2,1,6,0,1,3,4,1,3,2,0,3,2,1,13,2.792682926829268,2.3780487804878048,14,3.06,2.85
1,4,0,1,3,0,2,3,1,3,1,0,0,6,1,19,2.8536585365853657,2.926829268292683,20,3.048780487804878,2.8902439024390243
2,3,1,7,0,1,1,4,0,5,2,0,3,0,0,3,2.425287356321839,2.7701149425287355,4,3.096774193548387,2.806451612903226
2,3,0,1,3,0,2,0,0,3,2,0,1,2,1,26,2.477272727272727,2.715909090909091,16,3.146067415730337,2.707865168539326
4,5,0,8,1,1,1,4,0,1,4,0,5,2,0,29,3.1463414634146343,2.6219512195121952,19,2.926829268292683,2.8536585365853657
3,2,0,5,2,1,1,0,0,2,3,1,3,4,0,27,2.8372093023255816,2.802325581395349,25,2.768292682926829,2.841463414634146
0,3,0,1,4,0,3,0,0,4,1,0,1,3,1,30,2.841463414634146,2.5121951219512195,14,3.06,2.85
2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,21,3.5121951219512195,2.768292682926829,25,2.768292682926829,2.841463414634146
0,1,1,4,0,0,1,6,0,2,3,0,3,2,1,26,2.477272727272727,2.715909090909091,28,2.99,2.71
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,22,3.2804878048780486,2.3536585365853657,18,2.6808510638297873,2.425531914893617
7,3,0,5,1,0,2,5,0,4,1,0,3,2,1,15,2.4285714285714284,2.7142857142857144,19,2.926829268292683,2.8536585365853657
1,0,0,3,1,1,3,2,0,3,5,0,3,2,1,20,2.8902439024390243,3.048780487804878,18,2.6808510638297873,2.425531914893617
2,1,1,3,2,1,2,3,0,5,3,0,4,3,0,12,2.9146341463414633,2.8780487804878048,13,2.3780487804878048,2.792682926829268
3,5,0,2,5,1,4,3,0,5,3,0,1,5,0,7,2.8202247191011236,2.955056179775281,2,2.792682926829268,3.2195121951219514
3,1,0,3,1,0,1,6,0,1,3,0,3,2,1,26,2.477272727272727,2.715909090909091,13,2.3780487804878048,2.792682926829268
3,2,0,3,1,0,2,3,1,1,0,0,3,5,0,15,2.4285714285714284,2.7142857142857144,5,2.831460674157303,2.4831460674157304
1,4,0,3,0,0,4,0,0,3,0,0,1,4,0,26,2.477272727272727,2.715909090909091,8,2.6179775280898876,2.539325842696629
3,2,0,4,7,1,5,3,0,2,1,0,2,4,1,5,2.4831460674157304,2.831460674157303,6,3.05607476635514,2.317757009345794
4,3,1,4,5,0,3,4,0,0,1,0,3,0,0,28,2.71,2.99,30,2.5121951219512195,2.841463414634146
3,1,0,2,1,1,4,0,1,3,2,0,7,3,0,6,2.317757009345794,3.05607476635514,13,2.3780487804878048,2.792682926829268
2,6,0,3,4,1,2,3,1,4,2,1,3,0,0,7,2.8202247191011236,2.955056179775281,13,2.3780487804878048,2.792682926829268
3,0,0,1,5,1,1,3,1,4,1,0,5,3,0,1,2.548780487804878,2.1219512195121952,8,2.6179775280898876,2.539325842696629
1,0,1,3,1,1,1,2,0,3,4,1,3,1,1,26,2.477272727272727,2.715909090909091,25,2.768292682926829,2.841463414634146
1,4,1,4,2,0,3,6,0,4,2,0,5,0,0,19,2.8536585365853657,2.926829268292683,28,2.99,2.71
6,1,1,6,2,0,5,4,0,5,3,1,0,4,0,20,2.8902439024390243,3.048780487804878,22,2.3536585365853657,3.2804878048780486
0,1,1,1,3,0,2,3,1,0,1,0,2,3,0,18,2.425531914893617,2.6808510638297873,20,3.048780487804878,2.8902439024390243
4,1,0,4,2,0,4,2,0,3,4,1,0,2,0,6,2.317757009345794,3.05607476635514,26,2.715909090909091,2.477272727272727
3,4,1,2,3,0,3,1,0,3,0,1,4,6,0,10,3.0609756097560976,2.658536585365854,12,2.8780487804878048,2.9146341463414633
2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,29,3.1463414634146343,2.6219512195121952,23,2.9906542056074765,2.3738317757009346
1,2,0,2,0,0,3,2,0,0,1,0,3,2,0,3,2.425287356321839,2.7701149425287355,25,2.768292682926829,2.841463414634146
2,4,1,3,4,1,1,0,0,2,3,0,4,6,0,29,3.1463414634146343,2.6219512195121952,26,2.715909090909091,2.477272727272727
3,5,0,5,3,0,1,2,0,1,4,0,1,2,0,30,2.841463414634146,2.5121951219512195,2,2.792682926829268,3.2195121951219514
3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,18,2.425531914893617,2.6808510638297873,19,2.926829268292683,2.8536585365853657
3,7,0,0,3,0,2,5,0,3,4,0,3,2,0,21,3.5121951219512195,2.768292682926829,15,2.7142857142857144,2.4285714285714284
5,2,0,0,2,0,1,5,0,3,2,1,5,1,1,23,2.3738317757009346,2.9906542056074765,30,2.5121951219512195,2.841463414634146
1,2,0,2,1,0,0,0,1,0,0,1,0,0,1,13,2.792682926829268,2.3780487804878048,27,2.802325581395349,2.8372093023255816
1,3,1,3,0,1,4,3,0,5,2,0,0,3,1,20,2.8902439024390243,3.048780487804878,30,2.5121951219512195,2.841463414634146
2,5,0,4,0,0,2,1,0,1,7,0,5,6,0,21,3.5121951219512195,2.768292682926829,14,3.06,2.85
0,4,1,2,5,0,6,1,1,2,3,0,2,4,0,28,2.71,2.99,26,2.715909090909091,2.477272727272727
2,3,0,5,1,0,3,4,1,4,3,0,5,1,1,23,2.3738317757009346,2.9906542056074765,20,3.048780487804878,2.8902439024390243
7,1,1,3,4,0,2,3,0,4,0,0,4,3,1,12,2.9146341463414633,2.8780487804878048,9,2.341463414634146,3.048780487804878
4,6,0,3,4,0,2,6,0,2,0,1,4,2,1,3,2.425287356321839,2.7701149425287355,2,2.792682926829268,3.2195121951219514
2,3,0,2,6,1,3,1,1,4,1,1,2,4,0,29,3.1463414634146343,2.6219512195121952,20,3.048780487804878,2.8902439024390243
0,2,0,1,6,1,4,5,1,1,0,0,4,1,0,1,2.548780487804878,2.1219512195121952,7,2.955056179775281,2.8202247191011236
2,3,0,5,4,0,4,1,0,2,5,0,1,0,0,18,2.425531914893617,2.6808510638297873,30,2.5121951219512195,2.841463414634146
3,1,1,2,1,0,2,1,0,0,4,0,2,3,0,16,2.707865168539326,3.146067415730337,26,2.715909090909091,2.477272727272727
1,2,0,0,3,1,5,2,0,0,0,1,0,0,1,27,2.8372093023255816,2.802325581395349,6,3.05607476635514,2.317757009345794
2,5,0,2,1,0,5,2,0,2,4,0,5,2,0,2,3.2195121951219514,2.792682926829268,20,3.048780487804878,2.8902439024390243
1,3,0,2,3,1,2,1,0,2,0,1,3,0,0,19,2.8536585365853657,2.926829268292683,18,2.6808510638297873,2.425531914893617
2,1,1,0,1,0,1,3,1,2,4,0,1,4,0,1,2.548780487804878,2.1219512195121952,5,2.831460674157303,2.4831460674157304
