game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_team_id,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg
0.0,0.2,0.0,0.1111111111111111,0.4,0.0,0.5,0.4444444444444444,0.0,0.3,0.2222222222222222,1.0,0.5555555555555556,0.6666666666666666,0.0,0.18867924528301888,0.8592212237911853,0.7595818815331011,0.1509433962264151,0.7479935794542536,0.7127932190025625
0.1,0.2,1.0,0.3333333333333333,0.0,0.0,0.2,0.1111111111111111,0.0,0.6,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,0.11320754716981132,0.6505984587637317,0.8731642189586114,0.07547169811320754,0.8847926267281105,0.7877758913412564
0.0,0.1,0.0,0.3333333333333333,0.1,0.0,0.4,0.2222222222222222,0.0,0.2,0.0,0.0,0.5555555555555556,0.2222222222222222,1.0,0.1320754716981132,0.7916420264143504,0.8443017656500802,0.4528301886792453,0.8409090909090909,0.8197767145135566
0.4,0.3,0.0,0.1111111111111111,0.5,0.0,0.2,0.4444444444444444,1.0,0.3,0.4444444444444444,0.0,0.2222222222222222,0.6666666666666666,1.0,0.22641509433962265,0.8181429182712879,0.8222996515679443,0.2641509433962264,0.8742857142857143,0.8
0.2,0.3,0.0,0.2222222222222222,0.4,0.0,0.5,0.4444444444444444,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.0,0.49056603773584906,0.6953748006379584,0.775974025974026,0.05660377358490566,0.7914614121510672,0.680782415809639
0.4,0.0,1.0,0.4444444444444444,0.3,0.0,0.1,0.4444444444444444,0.0,0.3,0.4444444444444444,1.0,0.5555555555555556,0.2222222222222222,0.0,0.5471698113207547,0.8831835686777921,0.7491289198606272,0.33962264150943394,0.7659574468085106,0.6808510638297873
0.4,0.5,0.0,0.5555555555555556,0.2,0.0,0.0,0.4444444444444444,0.0,0.3,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.4339622641509434,0.6663387440564027,0.8544726301735647,0.09433962264150944,0.8089887640449438,0.697023457520205
0.4,0.3,0.0,0.2222222222222222,0.1,0.0,0.1,0.2222222222222222,0.0,0.2,0.0,0.0,0.7777777777777778,0.5555555555555556,0.0,0.32075471698113206,0.8119222788153179,0.912442396313364,0.16981132075471697,0.6689895470383275,0.8557980316645272
0.0,0.5,0.0,0.3333333333333333,0.2,0.0,0.0,0.5555555555555556,0.0,0.1,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0.2830188679245283,0.681704260651629,0.7755102040816327,0.22641509433962265,0.8222996515679443,0.8181429182712879
0.1,0.4,0.0,0.2222222222222222,0.3,0.0,0.1,0.3333333333333333,0.0,0.5,0.2222222222222222,1.0,0.1111111111111111,0.2222222222222222,0.0,0.4528301886792453,0.8197767145135566,0.8409090909090909,0.05660377358490566,0.7914614121510672,0.680782415809639
0.4,0.2,0.0,0.3333333333333333,0.5,0.0,0.3,0.1111111111111111,0.0,0.4,0.3333333333333333,1.0,0.1111111111111111,0.6666666666666666,0.0,0.4716981132075472,0.7976037655113393,0.7909407665505226,0.3018867924528302,0.8988764044943821,0.7601025034496354
0.3,0.6,0.0,0.1111111111111111,0.2,0.0,0.4,0.2222222222222222,0.0,0.3,0.4444444444444444,0.0,0.2222222222222222,0.4444444444444444,0.0,0.49056603773584906,0.6953748006379584,0.775974025974026,0.1320754716981132,0.8443017656500802,0.7916420264143504
0.2,0.3,1.0,0.5555555555555556,0.1,1.0,0.2,0.3333333333333333,0.0,0.2,0.6666666666666666,0.0,0.2222222222222222,0.4444444444444444,0.0,0.18867924528301888,0.8592212237911853,0.7595818815331011,0.16981132075471697,0.6689895470383275,0.8557980316645272
0.1,0.3,0.0,0.8888888888888888,0.1,1.0,0.4,0.3333333333333333,0.0,0.1,0.6666666666666666,0.0,0.4444444444444444,0.5555555555555556,0.0,0.11320754716981132,0.6505984587637317,0.8731642189586114,0.2641509433962264,0.8742857142857143,0.8
0.6,0.4,0.0,0.2222222222222222,0.1,1.0,0.3,0.1111111111111111,0.0,0.1,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,1.0,0.018867924528301886,0.7154471544715447,0.6062717770034843,0.07547169811320754,0.8847926267281105,0.7877758913412564
0.4,0.3,0.0,0.5555555555555556,0.4,1.0,0.2,0.5555555555555556,0.0,0.5,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.0,0.39622641509433965,0.9858793324775353,0.7909407665505226,0.32075471698113206,0.912442396313364,0.8119222788153179
0.1,0.3,0.0,0.2222222222222222,0.3,1.0,0.2,0.1111111111111111,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.3584905660377358,0.8010269576379974,0.8362369337979094,0.33962264150943394,0.7659574468085106,0.6808510638297873
0.4,0.3,0.0,0.1111111111111111,0.4,1.0,0.5,0.1111111111111111,1.0,0.2,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.0,0.03773584905660377,0.9037227214377408,0.7979094076655052,0.24528301886792453,0.6794425087108014,0.7839109970047068
0.0,0.5,0.0,0.2222222222222222,0.4,1.0,0.1,0.2222222222222222,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.4444444444444444,0.0,0.3018867924528302,0.7601025034496354,0.8988764044943821,0.4716981132075472,0.7909407665505226,0.7976037655113393
